Class,Tab,Type,Name,ID,Description,RequiredLevel,RequiredClassAEInvestment,RequiredTabAEInvestment,RequiredClassPoints,RequiredAEInvestment,RequiredClassTEInvestment,RequiredTabTEInvestment,RequiredTEInvestment
Druid,Restoration,Talent,"Subtlety",17118,"Increases your haste by 3%.    Reduces the chance your helpful Druid spells, Moonfire, and Insect Swarm will be dispelled by 30%.    Capstone Bonus: All threat generated is reduced by 30%. This capstone effect does not stack with similar capstone effects.",12,0,0,0,0,0,0,0
Druid,Restoration,Talent,"Tranquil Spirit",24968,"Reduces the mana cost of your Healing Touch, Nourish and Tranquility spells by 15%.",18,0,0,0,0,0,3,9
General,General1,Ability,"'Stealth'",284579,"You turn into a crate, hidden to all but the most observant adventurers, also prevents movement since you have no legs.    This uses crate modifiers. Perfect for board players.",20,0,0,0,0,0,0,0
General,General1,Ability,"Abomination's Limb",288830,"Command your undead pet or summoned ghoul to grip nearby enemy monsters to itself.",60,0,0,0,0,0,0,0
General,General1,Ability,"Absolute Zero",285148,"Unleash Absolute Zero around you, dealing 29 Frost damage every 2 seconds and afflicting enemies with Absolute Zero, reducing their movement speed by 20%. Stacks 5 times and stuns for 3 sec at max stacks.    Scales with Frost Nova modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Abyssal Ward",280785,"This spell belongs to Cultist    Coalesce an Abyssal Ward reducing your damage taken by 50% for 10 sec or 5 attacks. For the duration, each attack received will decrease the value by 10%.    Usable while stunned.",10,0,0,0,0,0,0,0
General,General1,Ability,"Aether Counter",911840,"A strike that becomes active after parrying an opponent's attack. This attack deals 32 Spellstrike damage and immobilizes the target for 5 sec.  This uses Counterattack modifiers. Aether Counter cannot be blocked, dodged, or parried.",22,0,0,6,20,0,0,0
General,General1,Ability,"Aether Mangle",939000,"Mangle the target, inflicting Spellstrike damage and causing the target to take 30% additional damage from bleeds for 1 min.   Does not stack with other similar effects.  This ability can be used in Cat Form or Dire Bear Form. This uses Mangle modifiers.",36,0,0,0,0,0,0,0
General,General1,Ability,"Aether Rake",904120,"Rake the target for 7 Spellstrike damage and an additional 65 Spellstrike damage over 9 sec. Awards 1 combo point.    This uses Rake modifiers.",18,0,0,0,0,0,0,0
General,General1,Ability,"Aether Revenge",910880,"Instantly counterattack an enemy for 58 to 70 Spellstrike damage. Arcane Vengeance is only usable after the warrior blocks, dodges or parries an attack.  This uses Revenge modifiers.",12,0,0,3,10,0,0,0
General,General1,Ability,"Aether Rupture",904960,"Finishing move that causes Spellstrike damage over time. Lasts longer per combo point:     1 point  : 40 Spellstrike damage over 8 sec     2 points: 61 Spellstrike damage over 10 sec     3 points: 87 Spellstrike damage over 12 sec     4 points: 117 Spellstrike damage over 14 sec     5 points: 153 Spellstrike damage over 16 sec    This uses Rupture modifiers.",20,0,0,0,0,0,0,0
General,General1,Ability,"Aether Sever",913297,"A vicious strike that deals 65% weapon damage as Spellstrike plus 36 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.  This uses Mortal Strike modifiers. Does not stack with other similar effects.",30,0,0,26,28,0,0,0
General,General1,Ability,"Aether Siphon",913242,"A deadly attack that deals 50% weapon damage as Spellstrike plus 11 and heals you for 5% of your maximum health for each of your diseases on the target.  This uses Death Strike modifiers.",14,0,0,28,12,0,0,0
General,General1,Ability,"Aether Smash",907380,"Blasts nearby enemies dealing 10 Spellstrike damage and increasing the time between their attacks by 10% for 10 sec. This ability causes additional threat.    This uses Thunder Clap modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Aether Spree",913465,"Step through the shadows from enemy to enemy within 10 yards, attacking an enemy for 85% weapon damage as Spellstrike every 0.5 sec with both weapons until 5 assaults are made. Can hit the same target multiple times. Cannot hit invisible or stealthed targets.  This uses Killing Spree modifiers.",40,0,0,40,38,0,0,0
General,General1,Ability,"Aether Strike",903000,"An instant arcane-infused strike that causes 3 Spellstrike damage in addition to 65% of your normal weapon damage (55% if a two-handed weapon is equipped). Awards 1 combo point.    This uses Sinister Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Aetherpierce",913402,"Pierce the target, causing 100% weapon damage as Spellstrike plus 7 to the target. Must be behind the target. Requires a dagger in the main hand. Awards 1 combo point.  This uses Backstab modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Aethershred",904240,"Shred the target, causing 145% weapon damage plus 15 as Spellstrike damage to the target. Must be behind the target. Awards 1 combo point. Effects which increase bleed damage also increase Aethershred damage.    This uses Shred modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Aethersinger Shot",910760,"You attempt to finish the wounded target off, firing a ranged attack dealing 150% weapon damage plus 48 Spellstrike damage. Aethersinger Shot can only be used on enemies that have 20% or less health.  This uses Kill Shot modifiers.",32,0,0,9,30,0,0,0
General,General1,Ability,"Air Strike",289365,"This spell belongs to Tinker    Mark the target location for an Air Strike. After 7 sec, it deals 221 Fire damage to enemies caught within the blast.    This ability always critically strikes.",40,0,0,0,0,0,0,0
General,General1,Ability,"Align",276343,"Heals your target for 64 and applies Aligned for 8 sec. Aligning Time-bound allies causes additional Temporal Distortion.  Casting Align consumes 5 energy, if Temporal Distortion or Eternity is known.  This uses Moonfire modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Amphibimorph",280140,"This spell belongs to Witch Doctor    Transform enemies at target location into a frog, making them unable to attack or cast spells, and slowing their movement speed by 25% for 40 sec. While transformed into a frog the enemy is considered a Beast.    Damage caused may interrupt the effect.",10,0,0,0,0,0,0,0
General,General1,Ability,"Ancient Curse",289120,"This spell belongs to Cultist    Curse an enemy, dealing 140 Shadow damage and increasing all Shadow damage they take from you by 10% for 10 sec.",25,0,0,0,0,0,0,0
General,General1,Ability,"Ancient of Lore",281260,"This spell belongs to Primalist    Funnel nature's energies into yourself, transforming into an Ancient of Lore for 20 sec.    While active, your stats are increased by 10% and nearby party members have their costs reduced by 30%.    While transformed, your movement speed is reduced by 50%.    Applies |CffffffffAncient Weariness|r to nearby party members, preventing them from benefiting from another Ancient form for 10 min.",40,0,0,0,0,0,0,0
General,General1,Ability,"Ancient of War",281261,"This spell belongs to Primalist    Funnel nature's fury into yourself, transforming into an Ancient of War for 20 sec.    While active, nearby party members have their critical strike chance increased by 20%.    While transformed, your movement speed is reduced by 50%.    Applies |CffffffffAncient Weariness|r to nearby party members, preventing them from benefiting from another Ancient form for 10 min.",40,0,0,0,0,0,0,0
General,General1,Ability,"Apotheosis",280365,"This spell belongs to Bloodmage    Enter a blood trance for 10 sec, healing for 100% of all damage dealt.    While active, you suffer 10% of your maximum health as damage every sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Arcane Bullet",904720,"An aimed shot that deals 100% weapon damage plus 12 as Spellstrike damage and reduces healing done to that target by 50%. Lasts 10 sec.   Does not stack with other similar effects.  This uses Aimed Shot modifiers.",16,0,0,0,0,0,0,0
General,General1,Ability,"Arcane Execution",913110,"Attempt to finish off a wounded foe, causing 65% of 65 Spellstrike damage and converting each extra point of rage into 65% of 2 additional Spellstrike damage (up to a maximum cost of 30 rage). Only usable on enemies that have less than 20% health.  This uses Execute modifiers.",16,0,0,4,14,0,0,0
General,General1,Ability,"Arcane Finish",904840,"Finishing move that causes Spellstrike damage per combo point:     1 point  : 5-7 Spellstrike damage     2 points: 9-11 Spellstrike damage     3 points: 14-16 Spellstrike damage     4 points: 19-21 Spellstrike damage     5 points: 24-26 Spellstrike damage    This uses Eviscerate modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Arcane Slam",903100,"Slams the opponent with arcane force, causing 65% weapon damage plus 6 Spellstrike damage.    This uses Slam modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Arcane Slash",907140,"A strong attack that increases melee damage by 11 as Spellstrike damage and causes a high amount of threat.    This uses Heroic Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Arcane Swipe (Bear)",912081,"Swipe nearby enemies, inflicting 12 Spellstrike damage plus 1 Spellstrike damage.  This uses Swipe modifiers.",1,0,0,4,0,0,0,0
General,General1,Ability,"Arcane Swipe (Cat)",912080,"Swipe nearby enemies, inflicting 90% weapon damage as Spellstrike.  This uses Swipe modifiers.",1,0,0,4,4,0,0,0
General,General1,Ability,"Arcanist's Explosion",284697,"Causes an explosion of arcane magic around the caster, causing 68 Arcane damage to all targets within 15 yards.    This uses Arcane Explosion modifiers.",12,0,0,0,0,0,0,0
General,General1,Ability,"Arctis",276743,"Unleash frostfire that deals 110 Frostfire damage and an additional 41 Frostfire damage over 12 seconds.    This deals 20% less damage than Pyroblast and uses Pyroblast modifiers.",16,0,0,0,0,0,0,0
General,General1,Ability,"Arrow of the Goddess",280640,"This spell belongs to Starcaller    Fire a star-infused arrow in a line, dealing 250% Ranged Weapon Damage as Arcane to enemies struck.",25,0,0,0,0,0,0,0
General,General1,Ability,"Arrows of Fire",281674,"Your ranged attacks also fire Arrows of Fire and consume 2% of your maximum mana.    Arrows of Fire Deals 4 Fire damage every second for 5 sec. Stacks up to 5.",10,0,0,0,0,0,0,0
General,General1,Ability,"Arrows of Frost",281667,"Your ranged attacks now shoot Arrows of Frost and consume 2% of your maximum mana.    Arrows of Frost Deals 6 Frost damage and slows enemy movement speed by 6%. Stacks up to 5 and lasts 4 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Arterial Bind",280850,"This spell belongs to Bloodmage    Place a pool of blood on the ground beneath enemies and allies, healing allies for 100 every 1 sec and silencing all enemies for 4 sec.",25,0,0,0,0,0,0,0
General,General1,Ability,"Astral Flare",274977,"Deals 90 to 110 Spellfire damage to the target.    This uses Starfire modifiers.",20,0,0,0,0,0,0,0
General,General1,Ability,"Astral Plasma",274986,"Deals 147 to 177 Spellfire damage to the target.    This uses Starsurge modifiers.",28,0,0,0,0,0,0,0
General,General1,Ability,"Astral Reconstitution",280225,"This spell belongs to Starcaller    Surround yourself with lunar light, causing 30% of damage taken to be converted into mana. Holds 5 charges. Lasts 20 sec.",25,0,0,0,0,0,0,0
General,General1,Ability,"Astral Storm",271626,"You call down spiritual ancestors, dealing 438 to 500 Spellstorm damage to the target. Castable while moving.    This uses Thunderstorm modifiers.",40,0,0,0,0,0,0,0
General,General1,Ability,"Atal'ai Totem",282905,"Summons an Atal'ai Totem with 5 health at your feet for 1.25 min that repeatedly attacks an enemy within 20 yards, dealing 11 to 14 Nature damage.    This ability is usable while shapeshifted.  This uses Searing Totem modifiers and benefits from the Call of Flame talent.",10,0,0,0,0,0,0,0
General,General1,Ability,"Backtrack",280080,"This spell belongs to Chronomancer    Marks an enemy's location, yanking them back to the location after 3.50 sec.",24,0,0,0,0,0,0,0
General,General1,Ability,"Battle Charge",270697,"Battle charge the enemy, dealing 70% weapon damage and generating 9 rage.    This ability is usable while shapeshifted.    This uses Charge modifiers. Usable in melee range.",10,0,0,0,0,0,0,0
General,General1,Ability,"Beacon of Shadow",276960,"Requires  Path of Healing  Dealing damage with Mind Flay or healing another target with Shadow Mend now triggers a 211 heal on your Beacon of Shadow ally.    Only one target can be the Beacon of Shadow at a time. Cannot be cast on self. Lasts 30 min.",40,0,0,0,0,0,0,0
General,General1,Ability,"Beacon of Virtue",277680,"Applies Beacon of Virtue to your target and 4 injured allies within 60 yds for 10 sec.    While active, your Holy heals with a cast time will also heal those affected by your Beacon of Virtue for 25% of the original amount    This has reduced global cooldown.",30,0,0,0,0,0,0,0
General,General1,Ability,"Beam of Hatred",278000,"Deals 36 Shadowflame damage every 0.5 sec over 5 sec.    Casting Soul Fire reduces its cooldown by 2 second.",28,0,0,0,0,0,0,0
General,General1,Ability,"Big Game Shot",284517,"Fires an opening shot dealing 263% weapon damage plus 2. Only usable on enemies above 80% health.    Big Game Shot increases the damage of your next Hunter Trap by 100%.    Scales with Aimed Shot modifiers.",16,0,0,0,0,0,0,0
General,General1,Ability,"Black Widow Strike",286387,"A poisonous strike dealing 34 Physical damage and an additional 6 Plague damage every 3 seconds for 15 sec.     This uses Black Arrow modifiers.",36,0,0,0,0,0,0,0
General,General1,Ability,"Blades of Flame",913432,"Instantly Whirlwind up to 4 nearby targets for 65% weapon damage as Firestrike and for the next 6 sec you will perform a whirlwind attack every 1 sec. While under the effects of Blades of Flame, you can move but cannot perform any other abilities and you cannot be stopped unless disarmed or killed.  This uses Bladestorm modifiers.",40,0,0,40,38,0,0,0
General,General1,Ability,"Blades of Frost",913435,"Instantly Whirlwind up to 4 nearby targets for 65% weapon damage as Froststrike and for the next 6 sec you will perform a whirlwind attack every 1 sec. While under the effects of Blades of Frost, you can move but cannot perform any other abilities and you cannot be stopped unless disarmed or killed.  This uses Bladestorm modifiers.",40,0,0,40,38,0,0,0
General,General1,Ability,"Blades of Light",913444,"Instantly Whirlwind up to 4 nearby targets for 65% weapon damage as Holystrike and for the next 6 sec you will perform a whirlwind attack every 1 sec. While under the effects of Blades of Light, you can move but cannot perform any other abilities and you cannot be stopped unless disarmed or killed.  This uses Bladestorm modifiers.",40,0,0,40,38,0,0,0
General,General1,Ability,"Blades of Lightning",913438,"Instantly Whirlwind up to 4 nearby targets for 65% weapon damage as Stormstrike and for the next 6 sec you will perform a whirlwind attack every 1 sec. While under the effects of Blades of Lightning, you can move but cannot perform any other abilities and you cannot be stopped unless disarmed or killed.  This uses Bladestorm modifiers.",40,0,0,40,38,0,0,0
General,General1,Ability,"Blades of Magic",913447,"Instantly Whirlwind up to 4 nearby targets for 65% weapon damage as Spellstrike and for the next 6 sec you will perform a whirlwind attack every 1 sec. While under the effects of Blades of Magic, you can move but cannot perform any other abilities and you cannot be stopped unless disarmed or killed.  This uses Bladestorm modifiers.",40,0,0,40,38,0,0,0
General,General1,Ability,"Blades of Shadow",913441,"Instantly Whirlwind up to 4 nearby targets for 65% weapon damage as Shadowstrike and for the next 6 sec you will perform a whirlwind attack every 1 sec. While under the effects of Blades of Shadow, you can move but cannot perform any other abilities and you cannot be stopped unless disarmed or killed.  This uses Bladestorm modifiers.",40,0,0,40,38,0,0,0
General,General1,Ability,"Blazing Barrier",283392,"Instantly shields you, absorbing 347 damage and making you immune to pushback. Lasts 20 sec. If the shield breaks, a Blast Nova slows enemies for 3 sec.",40,0,0,0,0,0,0,0
General,General1,Ability,"Blazing Bloodstrike",913120,"Instantly strike the enemy, causing 25% weapon damage as Firestrike plus 8, total damage increased by 12.5% for each of your diseases on the target.  This uses Blood Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Blazing Finish",904900,"Finishing move that causes Firestrike damage per combo point:     1 point  : 5-7 Firestrike damage     2 points: 9-11 Firestrike damage     3 points: 14-16 Firestrike damage     4 points: 19-21 Firestrike damage     5 points: 24-26 Firestrike damage    This uses Eviscerate modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Blazing Flourish",280925,"This spell belongs to Witch Hunter    Perform an advanced flourish every 4 sec for 20 sec, dealing 81 Fire damage to nearby enemies.",10,0,0,0,0,0,0,0
General,General1,Ability,"Blazing Multi-Shot",910540,"Fires several missiles, hitting 3 targets for 65% weapon damage as Firestrike.  This uses Multi-Shot modifiers.",18,0,0,5,16,0,0,0
General,General1,Ability,"Blazing Shield Slam",910900,"Slam the target with your shield, causing 191 to 199 Firestrike damage, modified by your shield block value, and dispels 1 magic effect on the target. Causes a high amount of threat.  This uses Shield Slam modifiers.",40,0,0,11,38,0,0,0
General,General1,Ability,"Blind Revenge",276394,"A finishing move that deals damage to the target and two additional enemies.        1 point  : 11-17 damage     2 points: 19-25 damage     3 points: 27-33 damage     4 points: 36-42 damage     5 points: 44-50 damage    This uses Revenge modifiers.",12,0,0,0,0,0,0,0
General,General1,Ability,"Blood Arrow",276810,"A magical attack that deals 100% ranged weapon damage as Shadow and deals 10 damage every 1 sec and heals you for 10% of the damage for 5 sec.    This uses Drain Life modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Bloom",273348,"Heals all allies within 40 yards affected by your Seed of Life, consuming Seed of Life in the process.",10,0,0,0,0,0,0,0
General,General1,Ability,"Blooming Shot",276884,"Launches a blooming shot that deals 10 Spellstorm damage to enemies, heals 5 allies for 9.    Requires 20 sec seconds to fully bloom another shot after firing, which increases its healing and damage by 400% and reduces its mana cost by 40%. Casting Hunter Shot reduces this time by 4 sec.     This uses Arcane Shot modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Blurred Blade",277020,"Requires  Duelist's Glove  A Duelist's Glove is an off-hand item that enables Swashbuckling. It is granted whenever you learn a talent or ability that requires it. Requires a one-handed weapon and does not work while shapeshifted.    While active, your parries cause an immediate follow-up attack.    Finishing move that increases melee attack speed by 10% and decreases all damage taken by 4%. Lasts longer per combo point:     1 point  : 9 seconds     2 points: 12 seconds     3 points: 15 seconds     4 points: 18 seconds     5 points: 21 seconds    Uses Slice and Dice modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Boltripper",904100,"Finishing move that causes Stormstrike damage over time.  Damage increases per combo point:     1 point  : 16 Stormstrike damage over 12 sec     2 points: 26 Stormstrike damage over 12 sec     3 points: 36 Stormstrike damage over 12 sec     4 points: 46 Stormstrike damage over 12 sec     5 points: 56 Stormstrike damage over 12 sec    This uses Rip modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Boltsinger Shot",910700,"You attempt to finish the wounded target off, firing a ranged attack dealing 150% weapon damage plus 48 Stormstrike damage. Boltsinger Shot can only be used on enemies that have 20% or less health.  This uses Kill Shot modifiers.",32,0,0,9,30,0,0,0
General,General1,Ability,"Bomb Toss",281270,"This spell belongs to Tinker    Lob a bomb at an enemy, dealing 46 Fire damage and reducing their armor by 5% for 15 sec, stacking 4 times.",10,0,0,0,0,0,0,0
General,General1,Ability,"Bonds of Justice",280100,"This spell belongs to Starcaller  Send forth bonds of justice to an enemy, tethering them to you for 8 sec.  If the tether is broken through expiration or the target runs at least 10 yds from you, they are gripped back towards you, taking 33 Arcane damage.",25,0,0,0,0,0,0,0
General,General1,Ability,"Bone Arrow",284879,"Fire a bone arrow that deals 32 Physical damage and causes the target to bleed for 11 damage every 3 seconds with a chance to trigger your Rapid Killing talent. Lasts for 21 sec.    Max 2 charges. 30 second recharge timer. Hunter ranged and melee ability casts have a chance to restore a charge.    Rapid Killing can only trigger this way once every 6 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Bone Spear",284890,"Throw a Bone Spear that pierces through armor and resistances, dealing 9 Shadow damage and an additional 10 damage every 3 over 9 seconds.",10,0,0,0,0,0,0,0
General,General1,Ability,"Bone Toss",284920,"Throw a bone that bounces to 2 nearby enemies, dealing 14 Shadow damage. This ability causes high threat.",10,0,0,0,0,0,0,0
General,General1,Ability,"Boulder Dash",281160,"This spell belongs to Primalist    Raise a boulder out of the ground and encase yourself within it, preventing you from attacking or casting spells.  For 10 sec, you roll forward at 70% increased movement speed, dealing 8 Physical damage to enemies you roll over, and you are immune to crowd control effects.",10,0,0,0,0,0,0,0
General,General1,Ability,"Breath of Neltharion",280595,"This spell belongs to Pyromancer    Breathe superheated flames in a cone in front of you, melting the weapons of affected enemies and disarming their melee and ranged weapons for 6 sec.",25,0,0,0,0,0,0,0
General,General1,Ability,"Breath of Sindragosa",288819,"Targets in a cone in front of the caster take 362 Frost damage every second for 5 seconds.    Castable while moving but reduces your movement speed by 70%.",60,0,0,0,0,0,0,0
General,General1,Ability,"Brilliant Bloodstrike",913168,"Instantly strike the enemy, causing 25% weapon damage as Holystrike plus 8, total damage increased by 12.5% for each of your diseases on the target.  This uses Blood Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Brilliant Slam",907906,"Slams the opponent with holy force, causing 65% weapon damage plus 6 Holystrike damage.    This uses Slam modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Build: Firepot Drone",289190,"This spell belongs to Tinker    3 Charges, 10 sec recharge  Build a Firepot Drone that flies towards your target, dropping a bomb along its path and exploding upon landing, dealing 12 Fire damage in a 5 yd radius, leaving oil on the ground for 6 sec that slows enemies within by 30%.",10,0,0,0,0,0,0,0
General,General1,Ability,"Build: Noise Box",280310,"This spell belongs to Tinker    Build a Noise Box for 15 sec that periodically unleashes screeching noise on nearby enemies, interrupting spellcasts and preventing spells of that school from being cast for 3 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Build: Oil-Spill Pylon",289010,"This spell belongs to Tinker    Build an Oil-Spill Pylon at target location for 10 sec, spilling oil in an 8 yd radius that reduces enemies movement speed by 60% and increases their Fire damage taken by you by 5%.",25,0,0,0,0,0,0,0
General,General1,Ability,"Build: Repulsion Unit",280300,"This spell belongs to Tinker    Build a Repulsion Unit that periodically knocks back enemies within 6 yds every 5 sec for 20 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Build: Spider Bomb Factory",289200,"This spell belongs to Tinker    Build a Spider Bomb Factory in front of you for 20 sec.    For the duration, using damaging spells and abilities will summon 2 Spider Bombs that immediately run towards your target and detonate, dealing Fire damage.    This can not occur more than once every 4 seconds.",40,0,0,0,0,0,0,0
General,General1,Ability,"Build: Spider Bomb",289180,"This spell belongs to Tinker    Build a Spider Bomb that will immediately run towards your target and detonate, dealing 63 Fire damage in an 8 yd radius.",10,0,0,0,0,0,0,0
General,General1,Ability,"Bulwark",275166,"Raise a mighty bulwark for 6 sec, granting 60% block chance and causing you to deal Physical damage to enemies in front of you every second, modified by your shield block value. Movement speed reduced by 25%.  Bulwark's damage scales from Shield Slam modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Burning Execution",913060,"Attempt to finish off a wounded foe, causing 65% of 65 Firestrike damage and converting each extra point of rage into 65% of 2 additional Firestrike damage (up to a maximum cost of 30 rage). Only usable on enemies that have less than 20% health.  This uses Execute modifiers.",16,0,0,4,14,0,0,0
General,General1,Ability,"Burning Slam",903120,"Slams the opponent with fire force, causing 65% weapon damage plus 6 Firestrike damage.    This uses Slam modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Burst of Thorns",282195,"Thorns emerge from your ally's armor for 15 sec, damaging nearby enemies and granting Thornscale when struck.    This ability is usable while shapeshifted.    Thornscale can only occur once every 8 sec, and the damage effect can only occur once every 1 sec.      Thornscale Increases armor by 22 and increases mana regeneration by 2. Lasts 5 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Bushcraft",280984,"This spell belongs to Ranger    Gain the ability to craft Crude Leather from the Leather obtained from Skinning, gives you a chance to find it when Skinning beasts, and increases your Skinning speed.    Allows you to craft items that require Crude Leather.",8,0,0,0,0,0,0,0
General,General1,Ability,"Buy Time",280840,"This spell belongs to Chronomancer    Put all enemies and allies in an 8 yd radius in target area into a stasis, banishing them for 6 sec, making them invulnerable to all effects but unable to move.",30,0,0,0,0,0,0,0
General,General1,Ability,"Call Fungarians",281618,"Summons 3 Fungarians to assault enemies for 30 sec, emitting a Cloud of Rot that suffocates nearby enemies.    Cannot be used while having an active pet.    This uses Force of Nature modifiers.    Cloud of Rot Inflicts 11 Nature damage to nearby enemies every 2 sec for 30 sec.",50,0,0,0,0,0,0,0
General,General1,Ability,"Caltrops",280745,"This spell belongs to Witch Hunter    Throw caltrops over a 5 yd area, lasting for 12 sec.    Enemies that walk over the caltrops suffer 14 Physical damage and 50% reduced movement speed for 2 sec.",25,0,0,0,0,0,0,0
General,General1,Ability,"Carnage Incarnate",276203,"Encases you in blood and bones. Healing you for 18 and dealing 18 to 27 damage to nearby enemies every second.    Lasts for 5 sec. Duration is doubled in Bear Form.    Damage is split among targets hit.",10,0,0,0,0,0,0,0
General,General1,Ability,"Carnage Rend",276204,"Wounds the target causing them to bleed for 9 every 3 over 15 sec.    This uses Rend modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Carrion Swarm",282993,"Deals 6 Shadow damage to enemies in a cone in front of you and reduces their healing received by 25% for 10 sec.    This ability is usable while shapeshifted.",10,0,0,0,0,0,0,0
General,General1,Ability,"Cat-a-clysm",274356,"Deals 41 Fire damage to 6 enemies within 8 yards, increasing your Fire damage dealt to them by 20% for 10 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Cauterize",280330,"This spell belongs to Pyromancer    Cauterize an ally's wound, removing 1 bleed effect from them.",24,0,0,0,0,0,0,0
General,General1,Ability,"Cauterizing Fire",271205,"Requires  Path of Healing  Hurls a fiery ball that deals 14 to 22 Fire damage and an additional 2 Fire damage over 8 sec to enemies or 21 to 27 Radiant healing and an additional 4 Radiant healing over 8 sec to allies.    This uses Fireball modifiers. Immunity spells prevent this healing, and this effect does not benefit from range-increasing effects.",1,0,0,0,0,0,0,0
General,General1,Ability,"Cavalry Charge",280255,"This spell belongs to Guardian    Increases mounted movement speed of all party and raid members within 40 yds by 50% and makes them immune to movement impairing effects for 10 sec.   Can be used while mounted. Does not stack with other similar effects.",10,0,0,0,0,0,0,0
General,General1,Ability,"Champion of the Sun",280375,"This spell belongs to Sun Cleric    Become a champion of An'she, causing your melee auto attacks to deal an additional 50% of the damage dealt as Holy damage. Lasts 20 sec.",25,0,0,0,0,0,0,0
General,General1,Ability,"Champion's Spear",291180,"Throw a spear at the target location, dealing 150% weapon damage and rooting enemies hit for 4 sec, then dealing 50% weapon damage every second for 8 sec.",40,0,0,0,0,0,0,0
General,General1,Ability,"Chaos Rush",280350,"This spell belongs to Felsworn    2 Charges, 10 sec recharge  Engulf yourself in fel energy and dash forward in the direction you are running.",30,0,0,0,0,0,0,0
General,General1,Ability,"Charred Bite",274359,"Finishing move that deals Firestrike damage per combo point and converts each extra point of energy (up to a maximum of 30 extra energy) into 0.7 additional damage:      1 point  : 13-16 damage      2 points: 21-24 damage      3 points: 30-33 damage      4 points: 38-41 damage      5 points: 47-50 damage    This uses Ferocious Bite modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Chosen of Elune",278075,"Requires  Eclipse (Rank 1)    Reduces the cooldown of Starsurge and Eclipse Blast by 60% for 15 sec and activates both Lunar Eclipse and Solar Eclipse.     This does not incur any cooldown on the Eclipse effects.",35,0,0,0,0,0,0,0
General,General1,Ability,"Cinder Rupture",907020,"Finishing move that causes Firestrike damage over time. Lasts longer per combo point:     1 point  : 40 Firestrike damage over 8 sec     2 points: 61 Firestrike damage over 10 sec     3 points: 87 Firestrike damage over 12 sec     4 points: 117 Firestrike damage over 14 sec     5 points: 153 Firestrike damage over 16 sec    This uses Rupture modifiers.",20,0,0,0,0,0,0,0
General,General1,Ability,"Cinder Strike",903024,"An instant fire-infused strike that causes 3 Firestrike damage in addition to 65% of your normal weapon damage (55% if a two-handed weapon is equipped). Awards 1 combo point.    This uses Sinister Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Circle of Fire",280390,"This spell belongs to Pyromancer    Creates a circle of fire at the target location for 10 sec, dealing 18 Fire damage and incapacitating all enemies inside for 6 sec.    Entering the circle also damages and disorients enemies.",10,0,0,0,0,0,0,0
General,General1,Ability,"Circle of Life",271484,"Create an empowered Halo, forming a potent ring of Holy energy around you that rapidly expands, healing 10 party and raid members within 30 yards for 141 to 163. Heals with greater effect the closer the target is.     This uses Halo modifiers.",36,0,0,0,0,0,0,0
General,General1,Ability,"Circle of Valor",280905,"This spell belongs to Sun Cleric    Place a 10 yd holy circle at target location for 15 sec. Allies that stand inside of it will divert 30% of all damage taken to the caster, and will be healed for 52 every 1.50 sec.    Damage which reduces the caster below 10% maximum health will break the effect.",30,0,0,0,0,0,0,0
General,General1,Ability,"Clasp of Infinity",280385,"This spell belongs to Chronomancer    Conjure a magical binding upon an enemy that bounces to nearby enemies, rooting them in place for 4 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Cleric's Light",285309,"Emits sanctified light in all directions, healing 5 allies within 30 yards for 42.    Does not heal self.",36,0,0,0,0,0,0,0
