Class,Tab,Type,Name,ID,Description,RequiredLevel,RequiredClassAEInvestment,RequiredTabAEInvestment,RequiredClassPoints,RequiredAEInvestment,RequiredClassTEInvestment,RequiredTabTEInvestment,RequiredTEInvestment
General,General1,Talent,"Freezing Strike",283349,"Stormstrike and Frost Strike have a 15% chance to trigger Fingers of Frost.      Fingers of Frost Your spells and abilities treat the target as if it were Frozen. Holds 2 charges. Lasts for 15 seconds.",30,0,0,0,0,0,0,0
General,General1,Talent,"Frenzied Growth",285574,"Wild Growth now lasts 4 sec and does 125% increased healing, but heals 30% fewer targets.",40,0,0,0,0,0,0,0
General,General1,Talent,"Frenzyheart Fury",964994,"Upon killing a creature that grants you experience, you grow furious, increasing your chance to critically strike for the next 10 seconds.  This enchant does not stack with similar effects.",11,0,0,0,0,0,0,0
General,General1,Talent,"Frost Lich",273191,"Dealing direct damage has a chance to chill your target, dealing Frost damage and slowing them by 50% for 4 seconds.    This effect can only occur once every 9 sec.",10,0,0,0,0,0,0,0
General,General1,Talent,"Frost Pulse",271934,"Dealing Frost damage against your Frost Bomb target releases a wave of freezing ice, dealing 19 Frost damage to nearby enemies and slowing their movement speed by 30% for 2 sec.    This effect can only occur once every 2 sec.",10,0,0,0,0,0,0,0
General,General1,Talent,"Frost Reserve",282123,"Water Shield increases your direct Frost damage by 3% per stack. Direct Frost spell damage consumes a Water Shield stack.    Summon Water Elemental grants you Water Shield if known, and its Water Bolt restores 2 charges of Water Shield.",20,0,0,0,0,0,0,0
General,General1,Talent,"Frostflame Shock!",272446,"Brain Freeze now affects Frostflame Shock.    Frostflame Shock! Your next Frostflame Shock is instant, costs no mana and increases the damage the target takes from your Icicles by 30%. Lasts for 15 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Frosty Frost Frostbolt",277465,"Every third Frostbolt hits up to 5 additional enemies near your target, but has its cast time increased by 0.3 sec.",10,0,0,0,0,0,0,0
General,General1,Talent,"Frozen Blade",274122,"Your Eviscerate and Rupture now have a 20% chance per combo point to grant you Fingers of Frost.    Fingers of Frost Your spells and abilities treat the target as if it were Frozen. Holds 2 charges. Lasts for 15 seconds.",20,0,0,0,0,0,0,0
General,General1,Talent,"Frozen Chaos",275614,"Your Frostbolt, Frostfire Bolt, Ice Lance, Cone of Cold critical strikes now grant you Frozen Chaos and reset the cooldown of Chaos Bolt.    Frozen Chaos Next Chaos Bolt triggers no cooldown and has 15% increased damage.  Stores up to 4 charges and lasts for 45 sec.",60,0,0,0,0,0,0,0
General,General1,Talent,"Frozen Flesh",282218,"Your Deep Freeze and Howling Blast apply Frozen Flesh to your target.    Frozen Flesh Your next 3 Fire spells shatter the target's flesh, dealing 452 Frostfire damage and grant you Fire and Ice. Lasts for 10 sec.    Fire and Ice Increases the damage you deal by 4%. Stacks up to 3. Lasts for 8 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Frozen Grave",288836,"Your Shadow spells against targets affected by your Frost Fever extend Frost Fever by 2 sec, up to 6 sec beyond its normal maximum and grant Frozen Grave.      Frozen Grave Increases the damage of your next Howling Blast or Icy Touch by 15%. Stacks up to 5. Lasts 12 seconds.",55,0,0,0,0,0,0,0
General,General1,Talent,"Frozen Munitions",277499,"Hunter attacks grant you a stack of Frozen Munitions. Stacks up to 3 times and lasts 20 sec.      Frozen Munitions Consumes up to 3 stacks to empower your next Frozen Orb, Frostbolt or Ice Lance. Consuming additional stacks increases the effect.    Frozen Orb - Direct damage increased by 20%.    Frostbolt - 34% reduced cast time, and 50% increased damage against monsters.    Ice Lance - Deals 50% increased damage, and its global cooldown is reduced to 1 sec.",10,0,0,0,0,0,0,0
General,General1,Talent,"Frozen Reflexes",299964,"Consuming Fingers of Frost with Mongoose Bite resets Mongoose Bite's cooldown.",20,0,0,0,0,0,0,0
General,General1,Talent,"Frozen Ruin",288989,"Obliterate critical strikes empower your next Frost Strike, causing it to deal 50% increased damage.    Casting Frost Strike while empowered causes your next Obliterate to deal 25% increased damage and have 25% increased critical strike chance.",40,0,0,0,0,0,0,0
General,General1,Talent,"Frugal Disposition",282093,"When you overheal with Lesser Healing Wave, your target receives 75% of the overhealing periodically over 6 sec.  When your Lesser Healing Wave does not bring your ally to full health, your next Lesser Healing Wave is guaranteed to critically heal.",20,0,0,0,0,0,0,0
General,General1,Talent,"Furnace Rhythm",299022,"Dealing direct damage with Pyroblast grants Furnace Rhythm for 8 sec. Your next Bloodthirst has 30% increased critical strike chance. Consuming Furnace Rhythm grants 15% haste for 10 sec.",30,0,0,0,0,0,0,0
General,General1,Talent,"Fury of the King",278660,"Feral finishing moves used while affected by Berserk increases your melee attack speed and Physical damage by 5%. Stacks up to 5. Lasts 12 sec.    Each stack of Fury of the King grants your Physical Feral damage-over-time effects a 20% chance to deal an additional 100% (25% against players) damage.",40,0,0,0,0,0,0,0
General,General1,Talent,"Fury of the Light",275463,"While Divine Illumination is active, your Holy critical damage bonus is increased by 30%.",36,0,0,0,0,0,0,0
General,General1,Talent,"Fury of the Wind",285749,"Your Windfury attacks now unleash furious winds, dealing 40% weapon damage to 5 nearby enemies.",30,0,0,0,0,0,0,0
General,General1,Talent,"Garden of Growth",282188,"Your Healing Touch and Nourish criticals now grant Garden of Growth to allies.    Garden of Growth Upon reaching 2 stacks, plants a Living Seed on your ally and blooms all Living Seeds within 30 yards without consuming them. Stacks up to 2 times and lasts 30 sec.",25,0,0,0,0,0,0,0
General,General1,Talent,"Gathering Dread",288927,"Whenever you take damage, you have a 10% chance to accumulate Dread, increasing the damage of your next Reign of Dread by 5% per stack. At 15 stacks, Reign of Dread lasts an additional 2.5 sec.      Dread Increases the damage of your next Reign of Dread by 5% per stack. Stacks up to 15 times.    At 15 stacks, Reign of Dread lasts an additional 2.5 sec. Dread is removed when Reign of Dread ends.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glacial Companion",281968,"Your Tamed Pet's auto attacks now deal Frost damage.    Your Tamed Pet's auto attacks can only be transformed to one damage type at once.    Tamed Pet includes Summoned Demon, Enslave Demon, Dominate Undead, Tame Dragonkin, Tether Elemental, Summoned Ghoul, and Tame Beast.",10,0,0,0,0,0,0,0
General,General1,Talent,"Glacial Light",285865,"Dealing Holy or Frost damage against enemies burning from your Holy Fire now reduces the cooldown of Icy Veins by 7 second.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glacial Pact",271941,"Casting Ice Barrier or Summon Water Elemental grants your Water Elemental Frozen Waters.    Frozen Waters Summoned Water Elemental gains 150% increased damage against monsters. Lasts 15 sec.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glimmer of Light",277692,"Flash of Light grants Glimmer of Light stacking up to 5 times. Lasts 20 sec.  Holy Shock consumes Glimmer of Light.   Glimmer of Light Increases the healing done by your Flash of Light by 40% and its mana cost by 100% per stack.  Increases the healing done by your next Holy Shock by 40% and causes it to heal an additional target per stack.",30,0,0,0,0,0,0,0
General,General1,Talent,"Gloaming Embrace",272808,"Casting Shadow Dance now applies 5 Shadow Marks on all enemies within 8 yards.    Using Ambush, Ravage or Deadly Throw on a Shadow Marked target grants you Gloaming Embrace.    Gloaming Embrace Increases all damage done by 4%, and Ambush and Hemorrhage by an additional 15% against monsters. Stacks up to 5 times and lasts 15 sec.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Adrenaline Rush",118414,"Increases the duration of Adrenaline Rush by 5 sec.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Aimed Shot",118448,"Reduces the cooldown of your Aimed Shot ability by 2 sec.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Ambush",118429,"Increases the range on Ambush by 5 yards.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Anti-Magic Shell",118577,"Increases the duration of your Anti-Magic Shell by 2 sec.",22,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Arcane Barrage",118700,"Arcane Barrage now restores 5% of your missing mana.",22,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Arcane Blast",118657,"Each stack of the Arcane Blast buff reduces the cast time of Arcane Blast by 5%.",18,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Arcane Explosion",118300,"Reduces mana cost of Arcane Explosion by 10%.",12,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Arcane Missiles",118303,"Increases the critical strike damage bonus of Arcane Missiles and Arcane Barrage by 25%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Arcane Power",118352,"Increases the duration of Arcane Power by 3 sec.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Arcane Shot",118475,"Your Arcane Shot refunds 20% of its mana cost if the target has one of your Stings active on it.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Aspect of the Viper",118495,"Increases the amount of mana gained from attacks while Aspect of the Viper is active by 10%.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Avenger's Shield",118083,"Your Avenger's Shield deals 150% more damage but no longer jumps to any additional targets.    The damage is increased by 50% in PvP combat.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Avenging Wrath",118102,"Reduces the cooldown of your Hammer of Wrath spell by 50% while Avenging Wrath is active.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Backstab",118390,"Your Backstab increases the duration of your Rupture effect on the target by 2 seconds, up to a maximum of 6 additional seconds.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Barbaric Insults",118519,"Your Mocking Blow ability generates 100% additional threat.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Barkskin",118678,"Reduces the chance you'll be critically hit by melee attacks by 25% while Barkskin is active.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Beacon of Light",118707,"Increases the duration of Beacon of Light by 30 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Berserk",118666,"Increases the duration of Berserk by 5 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Bestial Wrath",118460,"Decreases the cooldown of Bestial Wrath by 20 sec.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Blade Flurry",118435,"Reduces the energy cost of Blade Flurry by 100%.",18,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Bladestorm",118794,"Reduces the cooldown on Bladestorm by 15 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Blast Wave",118651,"The mana cost of your Blast Wave spell is reduced by 15%, but it no longer knocks enemies back.",22,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Blink",118310,"Increases the distance you travel with the Blink spell by 5 yards.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Blood Strike",118636,"Your Blood Strike causes an additional 45% damage to snared targets.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Blood Tap",118592,"Your Blood Tap no longer causes damage to you.",18,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Bloodthirst",118531,"Increases the healing you receive from your Bloodthirst ability by 50%.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Bone Shield",118610,"Adds 2 additional charges to your Bone Shield.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Chain Heal",118114,"Your Chain Heal heals 1 additional target.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Chains of Ice",118573,"Your Chains of Ice also causes 21 to 33 Frost damage, increased by your attack power.",14,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Chaos Bolt",118785,"Reduces the cooldown on Chaos Bolt by 2 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Circle of Healing",118174,"Your Circle of Healing spell heals 1 additional target.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Claw",118834,"Reduces the energy cost of your Claw ability by 5.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Cleansing",118092,"Reduces the mana cost of your Cleanse and Purify spells by 20%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Cleaving",118522,"Increases the number of targets your Cleave hits by 1.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Cloak of Shadows",118761,"While Cloak of Shadows is active, you take 40% less physical damage.",50,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Conflagrate",118267,"Your Conflagrate spell no longer consumes your Immolate or Shadowflame spell from the target.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Consecration",118080,"Increases the duration and cooldown of Consecration by 2 sec.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Corpse Explosion",118626,"Increases the radius of effect on Corpse Explosion by 5 yards.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Corruption",118239,"Your Corruption spell has a 8% chance to cause you to enter a Shadow Trance state after damaging the opponent. The Shadow Trance state reduces the casting time of your next Shadow Bolt spell by 100%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Crippling Poison",118441,"Increases the chance to inflict your target with Crippling Poison by an additional 20%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Crusader Strike",118077,"Increases your critical strike chance of Crusader Strike by 10%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Curse of Agony",118276,"Increases the duration of your Curse of Agony by 4 sec.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Dancing Rune Weapon",118812,"Increases the duration of Dancing Rune Weapon by 5 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Dark Death",118821,"Increases the damage or healing done by Grave Coil by 35%.",12,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Deadly Throw",118408,"Increases the slowing effect on Deadly Throw by 20%.",24,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Death and Decay",118583,"Damage of your Death and Decay spell increased by 45%.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Death Coil",118261,"Increases the duration of your Death Coil by 0.5 sec.",12,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Death Grip",118661,"When you deal a killing blow that grants honor or experience, the cooldown of your Death Grip is refreshed.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Death Strike",118639,"Increases your Death Strike's damage by 1% for every 1 rage you currently have (up to a maximum of 50%). The rage is not consumed by this effect.",14,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Death's Embrace",118616,"Your Grave Coil refunds 20 rage when used to heal.",12,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Deep Freeze",118694,"Increases the range of Deep Freeze by 10 yards.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Demonic Circle",118788,"Reduces the cooldown on Demonic Circle by 4 sec.",50,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Deterrence",118492,"Decreases the cooldown of Deterrence by 10 sec.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Devastate",118560,"Your Devastate ability now applies two stacks of Sunder Armor.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Disease",118824,"Your Pestilence ability now refreshes your Death Knight disease durations and secondary effects of diseases on your primary target back to their maximum duration.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Dispel Magic",118180,"Your Dispel Magic spell also heals your target for 3% of maximum health.",18,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Dispersion",118728,"Reduces the cooldown on Dispersion by 45 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Divine Plea",118719,"While Divine Plea is active, you take 3% reduced damage from all sources.",50,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Divine Storm",118713,"Your Divine Storm now heals for an additional 35% of the damage it causes.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Divinity",118105,"Your Lay on Hands grants twice as much mana as normal and also grants you as much mana as it grants your target.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Earth Shield",118773,"Increases the amount healed by your Earth Shield by 20%.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Earthliving Weapon",118120,"Increases the chance for your Earthliving weapon to trigger by 5%.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Elemental Mastery",118153,"Reduces the cooldown of your Elemental Mastery ability by 15 sec.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Enraged Regeneration",118803,"Your Enraged Regeneration ability heals for an additional 10% of your health over its duration.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Entangling Roots",118012,"Increases the damage your Entangling Roots victims can take before the Entangling Roots automatically breaks by 20%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Eternal Water",118837,"Your Summon Water Elemental now lasts indefinitely, but your Water Elemental can no longer cast Freeze.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Evasion",118387,"Increases the duration of Evasion by 5 sec.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Eviscerate",118396,"Increases the critical strike chance of Eviscerate by 25%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Evocation",118349,"Your Evocation ability also causes you to regain 60% of your health over its duration.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Execution",118525,"Your Execute ability deals damage as if you had 20 additional rage. Execute has 30% increased critical strike chance when hitting targets below 20% health.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Exorcism",118089,"Increases damage done by Exorcism by 45%.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Explosive Shot",118682,"Increases the critical strike chance of Explosive Shot by 8%.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Expose Armor",118399,"Increases the duration of Expose Armor by 12 sec.",14,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Fade",118203,"Reduces the cooldown of your Fade spell by 9 sec.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Fan of Knives",118752,"Increases the damage done by Fan of Knives by 20%.",50,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Fear Ward",118183,"Reduces cooldown and duration of Fear Ward by 60 sec.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Fear",118282,"Increases the damage your Fear target can take before the Fear effect is removed by 20%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Feint",118402,"Reduces the energy cost of Feint by 20.",12,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Felguard",118285,"Increases the Felguard's total attack power by 20%.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Felhunter",118294,"When your Felhunter uses Devour Magic, you will also be healed for that amount.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Feral Spirit",118767,"Your spirit wolves gain an additional 30% of your attack power.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Fire Blast",118322,"Guarantees the critical strike of Fire Blast on stunned or incapacitated targets.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Fire Elemental Totem",118162,"Reduces the cooldown of your Fire Elemental Totem by 5 min.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Fire Nova",118147,"Reduces the cooldown of your Fire Nova spell by 3 seconds.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Fire Traps",118688,"The periodic damage from your Explosive Trap and Immolation Trap can now be critical strikes.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Fireball",118319,"Reduces the casting time of your Fireball spell by 5%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Flametongue Weapon",118150,"Increases spell critical strike chance by 2% while Flametongue Weapon is active.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Flash Heal",118186,"Reduces the mana cost of your Flash Heal by 10%.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Flash of Light",118095,"Your Flash of Light has an additional 5% critical strike chance.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Focus",118648,"Increases the damage done by Starfall by 30%, but decreases its radius by 50%.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Freezing Trap",118482,"When your Freezing Trap breaks, the victim's movement speed is reduced by 30% for 4 sec.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Frenzied Regeneration",118015,"While Frenzied Regeneration is active, healing effects on you are 20% more powerful.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Frost Nova",118343,"Your Frost Nova targets can take an additional 20% damage before the Frost Nova effect automatically breaks.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Frost Shock",118132,"Increases the duration of your Frost Shock by 2 sec.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Frost Strike",118598,"Reduces the cost of your Frost Strike by 8 Rage.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Frost Trap",118486,"Increases the radius of the effect from your Frost Trap by 2 yards.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Frostbolt",118325,"Increases the damage dealt by Frostbolt by 10%, but removes the slowing effect.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Frostfire",118645,"Increases the initial damage dealt by Frostfire Bolt by 5% and its critical strike chance by 5%.",32,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Garrote",118426,"Reduces the duration of your Garrote ability by 3 sec and increases the total damage it deals by 20%.",12,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Ghostly Strike",118432,"Increases the damage dealt by Ghostly Strike by 75% and the duration of its effect by 4 sec, but increases its cooldown by 10 sec.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Gouge",118417,"Reduces the energy cost of Gouge by 15.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Guardian Spirit",118731,"If your Guardian Spirit lasts its entire duration without being triggered, the cooldown is reset to 1 min.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hammer of Justice",118064,"Increases your Hammer of Justice range by 5 yards.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hammer of the Righteous",118710,"Your Hammer of the Righteous hits 1 additional targets.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hammer of Wrath",118074,"Reduces the mana cost of Hammer of Wrath by 100%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hamstring",118537,"Gives your Hamstring ability a 10% chance to immobilize the target for 5 sec.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Haunt",118779,"The bonus damage granted by your Haunt spell is increased by an additional 10%.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Healing Touch",118036,"Decreases the cast time of Healing Touch by 1.25 sec, the mana cost by 20%, and the amount healed by 50%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Healing Wave",118123,"Your Healing Wave also heals you for 20% of the healing effect when you heal someone else.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Health Funnel",118270,"Reduces the pushback suffered from damaging attacks while channeling your Health Funnel spell by 100%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Healthstone",118246,"You receive 30% more healing from using a healthstone.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Heart Strike",118566,"Your Heart Strike also reduces the movement speed of your target by 50% for 10 sec.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hemorrhage",118411,"Increases the damage bonus against targets afflicted by Hemorrhage by 40%.",22,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Heroic Strike",118511,"You gain 10 rage when you critically strike with your Heroic Strike ability.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hex",118776,"Increases the damage your Hex target can take before the Hex effect is removed by 20%.",50,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Holy Light",118098,"Your Holy Light grants 10% of its heal amount to up to 5 friendly targets within 8 yards of the initial target.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Holy Nova",118200,"Increases the damage and healing of your Holy Nova spell by an additional 45%.",14,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Holy Shock",118722,"Reduces the cooldown of Holy Shock by 1 sec.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Holy Wrath",118381,"Reduces the cooldown of your Holy Wrath spell by 15 sec.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Howl of Terror",118236,"Reduces the cooldown on your Howl of Terror spell by 8 sec.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Howling Blast",118827,"Your Howling Blast ability now infects your targets with Frost Fever.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hunger For Blood",118746,"Increases the bonus damage from Hunger For Blood by 8%.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hungering Cold",118815,"Reduces the cost of Hungering Cold by 40 rage.",30,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hunter's Mark",118457,"Increases the attack power bonus of your Hunter's Mark by 20%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hurricane",118048,"Your Hurricane ability also slows the movement speed of its victims by 20%.",36,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Hymn of Hope",118740,"Your Hymn of Hope lasts an additional 2 sec.",50,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Ice Armor",118364,"Your Ice Armor and Frost Armor spells grant an additional 50% armor and resistance.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Ice Block",118331,"Your Frost Nova cooldown is now reset every time you use Ice Block.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Ice Lance",118346,"Your Ice Lance now deals five times normal damage against frozen targets higher level than you instead of triple damage.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Icebound Fortitude",118580,"Your Icebound Fortitude now always grants at least 40% damage reduction, regardless of your defense skill.",34,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Icy Touch",118586,"Your Frost Fever disease deals 20% additional damage.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Icy Veins",118337,"Your Icy Veins ability also removes all movement slowing and cast time slowing effects.",16,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Immolate",118252,"Increases the periodic damage of your Immolate by 10%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Imp",118291,"Increases the damage done by your Imp's Firebolt spell by 20%.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Incinerate",118279,"Increases the damage done by Incinerate by 5%.",18,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Inner Fire",118209,"Increases the armor from your Inner Fire spell by 50%.",12,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Innervate",118051,"Innervate now grants the caster 45% of her base mana pool over 10 sec in addition to the normal effects of Innervate.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Insect Swarm",118045,"Increases the damage of your Insect Swarm ability by 30%, but it no longer affects your victim's chance to hit.",22,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Intervene",118541,"Increases the number attacks you intercept for your Intervene target by 1.",20,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Invisibility",118313,"Increases the duration of the Invisibility effect by 10 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Invocation",118855,"Increases the duration of Invocation by 2 sec.",14,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Judgement",118061,"Your Judgements deal 25% more damage.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Kill Shot",118685,"Reduces the cooldown of Kill Shot by 6 sec.",32,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Killing Spree",118749,"Reduces the cooldown on Killing Spree by 45 sec.",40,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Lava Lash",118135,"Damage on your Lava Lash is increased by an additional 25% if your weapon is enchanted with Flametongue.",11,0,0,0,0,0,0,0
General,General1,Talent,"Glyph of Lava",118159,"Your Lava Burst spell gains an additional 20% of your spell power.",22,0,0,0,0,0,0,0
