Class,Tab,Type,Name,ID,Description,RequiredLevel,RequiredClassAEInvestment,RequiredTabAEInvestment,RequiredClassPoints,RequiredAEInvestment,RequiredClassTEInvestment,RequiredTabTEInvestment,RequiredTEInvestment
Hunter,Marksmanship,Talent,"Rapid Recuperation",53228,"Regenerate 6% of your base mana every 3 sec while under the effect of Rapid Fire.    Regenerate 2% of your base mana every 2 sec when you gain Rapid Killing.",34,0,0,0,0,0,9,24
Hunter,Marksmanship,Talent,"Wild Quiver",53215,"You have a 30% chance to shoot an additional shot when dealing damage with your Auto Shot or Steady Shot, dealing 60% weapon Nature damage.",36,0,0,0,0,0,12,27
Hunter,Survival,Ability,"Black Arrow",3674,"Fires a Black Arrow at the target, increasing all damage done by you to the target by 6% and dealing 94 Shadow damage every 3 over 15 sec.",36,0,0,0,34,0,12,27
Hunter,Survival,Ability,"Counterattack",19306,"A strike that becomes active after parrying an opponent's attack. This attack deals 48 damage and immobilizes the target for 5 sec.     Counterattack cannot be blocked, dodged, or parried.",22,0,0,0,20,0,6,12
Hunter,Survival,Ability,"Deterrence",19263,"When activated, increases parry chance by 100%, reduces the chance ranged attacks will hit you by 100% and grants a 100% chance to deflect spells.  While Deterrence is active, you cannot attack.  Lasts 5 sec.",36,0,0,40,34,0,0,0
Hunter,Survival,Ability,"Disengage",781,"You attempt to disengage from combat, leaping backwards.  This ability is usable while shapeshifted.",16,0,0,32,14,0,0,0
Hunter,Survival,Ability,"Explosive Shot",53301,"You fire an explosive charge into the enemy target, dealing 34 Fire damage to the target.    Nearby enemies are also hit, for 40% of damage dealt.     The charge will blast the target every second for an additional 2 sec.",40,0,0,0,38,0,15,30
Hunter,Survival,Ability,"Explosive Trap",13813,"Place a fire trap that explodes when an enemy approaches, causing 109 to 139 Fire damage and burning all enemies for 181 additional Fire damage over 20 sec to all within 10 yards. Trap will exist for 30 sec. Only one trap can be active at a time.",34,0,0,10,32,0,0,0
Hunter,Survival,Ability,"Feign Death",5384,"Feign death which may trick enemies into ignoring you. Raid Bosses will see through this trick, but staying feigned will deceive them. Lasts up to 6 min.  This ability is usable while shapeshifted.",30,0,0,40,28,0,0,0
Hunter,Survival,Ability,"Fire Trap Mastery",93534,"You gain Fire Trap Mastery when learning any Fire Trap.     This Mastery automatically unlocks additional Fire Traps when you reach their Class Point requirements at no additional ability essence cost.   Immolation Trap Place a fire trap that burns the first enemies who steps on it, dealing Fire damage over time to the target.   Explosive Trap Place a fire trap that explodes when the first enemy steps on it, dealing Fire damage to them, and additional Fire damage to all enemies around them.",16,0,0,4,0,0,0,0
Hunter,Survival,Ability,"Freezing Arrow",60192,"Fire a freezing arrow that places a Freezing Trap at the target location, freezing the first enemy that approaches, preventing all action for up to 20 sec.  Any damage caused will break the ice.  Trap will exist for 30 sec. Only one trap can be active at a time.",40,0,0,40,58,0,0,0
Hunter,Survival,Ability,"Freezing Trap",1499,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to 10 sec.(8 seconds against players).    Any damage caused will break the ice.   Trap will exist for 30 sec.   Only one trap can be active at a time.",20,0,0,29,18,0,0,0
Hunter,Survival,Ability,"Frost Trap",13809,"Place a frost trap that creates an ice slick around itself for 30 sec when the first enemy approaches it. All enemies within 10 yards will be slowed by 50% while in the area of effect. Trap will exist for 30 sec. Only one trap can be active at a time.",20,0,0,29,18,0,0,0
Hunter,Survival,Ability,"Glaive Toss",954821,"You hurl two glaives toward the target, each dealing 75% weapon damage.",12,0,0,3,10,0,0,0
Hunter,Survival,Ability,"Immolation Trap",13795,"Place a fire trap that will burn the first enemy to approach for 139 Fire damage over 15 sec. Trap will exist for 30 sec. Only one trap can be active at a time.",16,0,0,4,14,0,0,0
Hunter,Survival,Ability,"Misdirection",34477,"The current party or raid member targeted will receive the threat caused by your spells and attacks for 6 sec afterwards.",30,0,0,26,42,0,0,0
Hunter,Survival,Ability,"Mongoose Bite",1495,"Attack the enemy for 16 damage.",1,0,0,0,0,0,0,0
Hunter,Survival,Ability,"Raptor Strike",2973,"A strong attack that increases melee damage by 5.",1,0,0,0,0,0,0,0
Hunter,Survival,Ability,"Scatter Shot",19503,"A short-range shot that deals 50% weapon damage and disorients the target for 4 sec.  Any damage caused except for Piercing Shots and Serpent Sting will remove the effect. Turns off your attack when used.",16,0,0,23,14,0,3,6
Hunter,Survival,Ability,"Snake Trap",34600,"Place a trap that will release several venomous snakes to attack the first enemy to approach. The snakes will die after 15 sec. Trap will exist for 30 sec. Only one trap can be active at a time.",50,0,0,40,58,0,0,0
Hunter,Survival,Ability,"Track Beasts",1494,"Shows the location of all nearby beasts on the minimap and increases damage dealt to beasts by 1%.  Only one form of tracking can be active at a time.",1,0,0,0,0,0,0,0
Hunter,Survival,Ability,"Track Demons",19878,"Shows the location of all nearby demons on the minimap and increases damage dealt to demons by 1%. Only one form of tracking can be active at a time.",32,0,0,9,30,0,0,0
Hunter,Survival,Ability,"Track Dragonkin",19879,"Shows the location of all nearby dragonkin on the minimap and increases damage dealt to dragonkin by 1%. Only one form of tracking can be active at a time.",50,0,0,13,48,0,0,0
Hunter,Survival,Ability,"Track Elementals",19880,"Shows the location of all nearby elementals on the minimap and increases damage dealt to elementals by 1%. Only one form of tracking can be active at a time.",26,0,0,7,24,0,0,0
Hunter,Survival,Ability,"Track Giants",19882,"Shows the location of all nearby giants on the minimap and increases damage dealt to giants by 1%. Only one form of tracking can be active at a time.",40,0,0,11,38,0,0,0
Hunter,Survival,Ability,"Track Hidden",19885,"Greatly increases stealth detection and shows hidden units within detection range on the minimap.     Only one form of tracking can be active at a time.",24,0,0,21,22,0,0,0
Hunter,Survival,Ability,"Track Humanoids",19883,"Shows the location of all nearby humanoids on the minimap. Only one form of tracking can be active at a time.",10,0,0,8,8,0,0,0
Hunter,Survival,Ability,"Track Undead",19884,"Shows the location of all nearby undead on the minimap and increases damage dealts to undead by 1%. Only one form of tracking can be active at a time.",18,0,0,5,16,0,0,0
Hunter,Survival,Ability,"Tracking Mastery",801494,"You gain Tracking Mastery when learning any Tracking Ability.     This Mastery automatically unlocks additional Tracking Abilities when you reach their Class Point requirements at no additional ability essence cost.    Track Beasts Shows the location of all nearby beasts on the minimap and increases damage dealt to beasts by 1%.    Track Humanoids Shows the location of all nearby humanoids on the minimap.    Track Undead Shows the location of all nearby undead on the minimap and increases damage dealts to undead by 1%.    Track Elementals Shows the location of all nearby elementals on the minimap and increases damage dealt to elementals by 1%.    Track Demons Shows the location of all nearby demons on the minimap and increases damage dealt to demons by 1%.    Track Giants Shows the location of all nearby giants on the minimap and increases damage dealt to giants by 1%.    Track Dragonkin Shows the location of all nearby dragonkin on the minimap and increases damage dealt to dragonkin by 1%.    Track Hidden Greatly increases stealth detection and shows hidden units within detection range on the minimap.     Only one form of tracking can be active at a time.",8,0,0,3,14,0,0,0
Hunter,Survival,Ability,"Trap Mastery",92164,"You gain Advanced Trap Mastery when learning any Advanced Trap.     This Mastery automatically unlocks additional Advanced Traps when you reach their Class Point requirements at no additional ability essence cost.   Frost Trap Place a frost trap that creates an ice slick around itself and when the first enemy aproaches it it slows all enemies around them.   Freezing Trap Place a frost trap that freezes the first enemy that steps on it.   Snake Trap Place a trap that when the first enemy steps on it will release several venomous snakes that will attack them.    Freezing Arrow Fire a freezing arrow that places a Freezing trap at the location, freezing the first enemy that steps on it.",20,0,0,29,0,0,0,0
Hunter,Survival,Ability,"Wing Clip",2974,"Maims the enemy, dealing 16 damage and reducing the target's movement speed by 50% for 10 sec.",12,0,0,10,10,0,0,0
Hunter,Survival,Ability,"Wyvern Sting",19386,"A stinging shot that puts the target to sleep for 30 sec. (6 seconds against players) Any damage will cancel the effect.  When the target wakes up, the Sting causes 300 Nature damage over 6 sec. Only one Sting per Hunter can be active on the target at a time.",30,0,0,40,28,0,9,21
Hunter,Survival,Talent,"Entrapment",19184,"When your Frost Trap or Snake Trap is triggered you entrap all afflicted targets, preventing them from moving for 4 sec.",22,0,0,0,0,0,6,12
Hunter,Survival,Talent,"Expose Weakness",34500,"Critical strikes have a 100% chance to grant you Expose Weakness. Expose Weakness increases your attack power by 25% of your Agility for 7 sec.",30,0,0,0,0,0,9,21
Hunter,Survival,Talent,"Hawk Eye",19498,"Increases the range of your ranged weapons by 6 yards.",10,0,0,0,0,0,0,0
Hunter,Survival,Talent,"Hunter vs. Wild",56339,"Increases your attack power and ranged attack power equal to 30% of your total Stamina.",22,0,0,0,0,0,6,12
Hunter,Survival,Talent,"Hunting for Sport",4227,"Increases damage done by 12% to targets under 35% health.    Increases Expertise by 6.",36,0,0,0,0,0,12,27
Hunter,Survival,Talent,"Hunting Party",53290,"Increases your Agility by 3%.  Your Arcane Shot, Explosive Shot and Steady Shot critical strikes have a 100% chance to grant Replenishment.    Replenishment Replenishes 1% of maximum mana per 5 sec on up to 10 party members for 15 sec.",40,0,0,0,0,0,12,30
Hunter,Survival,Talent,"Improved Glaive Toss",956031,"Increases the damage of your Glaive Toss by 15%.  Capstone Bonus: Your Glaive Toss jumps to 2 additional nearby targets, and if you are further than 15 yards away targets hit are slowed by 30% for 3 sec.",12,0,0,0,0,0,0,0
Hunter,Survival,Talent,"Killer Instinct",19370,"Increases your critical strike chance by 3%.     You have a 100% chance to allow the use of your Counterattack ability after using Mongoose Bite, Explosive Shot or Glaive Toss for 8 sec.     This effect can only occur once every 6 seconds.",22,0,0,0,0,0,6,12
Hunter,Survival,Talent,"Lightning Reflexes",19168,"Increases your Agility by 15%.",24,0,0,0,0,0,6,15
Hunter,Survival,Talent,"Lock and Load",56342,"Trapping a target with Freezing Trap, Freezing Arrow or Frost Trap has a 100% chance to cause your next 2 Arcane Shot or Explosive Shot spells to trigger no cooldown, and cost no mana.      Periodic damage from Immolation Trap, Explosive Trap and Black Arrow has a 30% to trigger this effect.     This effect has a 15 sec cooldown.",18,0,0,0,0,0,3,9
Hunter,Survival,Talent,"Lone Wolf",52783,"Increases the damage of your Auto Shot and Hunter abilities by 8% while you do not have a pet active.",10,0,0,0,0,0,0,0
Hunter,Survival,Talent,"Master Tactician",34506,"Your successful offensive ranged shots have a 15% chance to increase your critical strike chance by 9% for 8 sec.",34,0,0,0,0,0,9,24
Hunter,Survival,Talent,"Noxious Stings",53295,"You deal 3% more damage to targets afflicted by your Serpent Sting.     If Wyvern Sting is dispelled, the dispeller is also afflicted by Wyvern Sting lasting 50% of the duration remaining.",34,0,0,40,0,0,9,24
Hunter,Survival,Talent,"Point of No Escape",53298,"Increases the critical strike chance of all of your attacks on targets affected by your Frost Trap, Freezing Trap and Freezing Arrow by 6%.",36,0,0,0,0,0,12,27
Hunter,Survival,Talent,"Relentless",636,"Damage from Mongoose Bite, Raptor Strike and Counterattack pierce through 20% of the target's armor.",24,0,0,0,0,0,6,15
Hunter,Survival,Talent,"Resourcefulness",34491,"Reduces the mana cost of all traps, Hunter melee abilities and Black Arrow by 60%.     Reduces the cooldown of all traps and Black Arrow by 10 sec.  Capstone Bonus: Dealing damage with Immolation Trap, Explosive Trap or Black Arrow reduces the cooldown of your Mongoose Bite, Raptor Strike and Glaive Toss by 1 second.  This effect cannot occur more than once every second.",24,0,0,0,0,0,6,15
Hunter,Survival,Talent,"Savage Retaliation",19295,"Increases the damage dealt by your Counterattack by 15%.   Capstone Bonus: Your Mongoose Bite and Raptor Strike critical hits now lower the internal cooldown of Killer Instinct. This effect has a 4 seconds cooldown.",16,0,0,0,0,0,3,6
Hunter,Survival,Talent,"Savage Strikes",19159,"Increases the critical strike chance of Counterattack, Mongoose Bite, Raptor Strike and Wing Clip by 24%.",10,0,0,0,0,0,0,0
Hunter,Survival,Talent,"Shredding Strikes",888010,"Increases the damage of Counterattack, Mongoose Bite and Raptor Strike by 15%.",12,0,0,0,0,0,0,0
Hunter,Survival,Talent,"Sniper Training",53302,"Increases the critical strike chance of your Kill Shot ability by 15%.    While standing still for 6 sec, you gain Sniper Training increasing the damage of your Steady Shot, Aimed Shot, Black Arrow and Explosive Shot by 6% for 15 sec.",34,0,0,0,0,0,9,24
Hunter,Survival,Talent,"Surefooted",19290,"Reduces the duration of movement impairing effects by 30%.",30,0,0,0,0,0,9,21
Hunter,Survival,Talent,"Survival Instincts",34494,"Reduces all damage taken by 3%.    Increases the critical strike chance of your Arcane Shot, Steady Shot, Explosive Shot and Glaive Toss by 6%.",12,0,0,0,0,0,0,0
Hunter,Survival,Talent,"Survival Tactics",19286,"Reduces the chance your Feign Death ability and all trap spells will be resisted by 4%, and reduces the cooldown of your Disengage ability by 4 sec.",16,0,0,0,0,0,3,6
Hunter,Survival,Talent,"Survivalist",19255,"Increases your Agility and Stamina by 3%.     Reduces the duration of all Disarm effects used against you by 30%.    This does not stack with other Disarm duration reducing effects.",16,0,0,0,0,0,3,6
Hunter,Survival,Talent,"T.N.T.",56333,"Increases the damage done by your Explosive Shot,  Explosive Trap, Black Arrow and Immolation Trap by 6%.",18,0,0,0,0,0,3,9
Hunter,Survival,Talent,"Thrill of the Hunt",34497,"Direct damage Hunter Shots refund 40% of their mana cost when they critically hit.    Arcane Shot and Explosive Shot criticals refund 1 sec of their cooldown, and 2 sec of your Chimera Shot, Multi-Shot, and Aimed Shot. This effect cannot trigger multiple times from the same shot.",30,0,0,0,0,0,9,21
Hunter,Survival,Talent,"Trap Mastery",19376,"Frost Trap - Increases the duration by 30%.  Immolation Trap, Explosive Trap and Black Arrow - Increases the periodic damage done by 30%.  Snake Trap - Increases the number of snakes summoned by 6.",18,0,0,0,0,0,3,9
Mage,Arcane,Ability,"Alter Time",86397,"Alter the fabric of time, causing the caster to return to their current location, their health and mana, when cast a second time, or after 4 sec. Any self-applied, magic dispellable effects are also returned to their previous state.  Effect negated if the caster dies within the 4 sec or before the effect occurs, or moves too far away.",40,0,0,40,38,0,0,0
Mage,Arcane,Ability,"Amplify Magic",1008,"Amplifies magic used against the targeted party member, increasing magic damage taken by 5% and healing spells by 5%.  Lasts 10 min.  This ability is usable while shapeshifted.",18,0,0,18,16,0,0,0
Mage,Arcane,Ability,"Arcane Barrage",44425,"Launches several missiles at the enemy target, causing 251 to 306 Arcane damage.",40,0,0,0,38,0,15,30
Mage,Arcane,Ability,"Arcane Blast",30451,"Blasts the target with energy, dealing 155 to 179 Arcane damage.      Casting this increases all Arcane damage by 15% and its mana cost by 150%. Stacks up to 4 and lasts 6 sec, removed if you cast another Arcane ability that deals damage.",18,0,0,5,16,0,0,0
Mage,Arcane,Ability,"Arcane Explosion",1449,"Causes an explosion of arcane magic around the caster, causing 28 to 32 Arcane damage to all targets within 10 yards.",12,0,0,3,10,0,0,0
Mage,Arcane,Ability,"Arcane Intellect",1459,"Increases the target's Intellect by 2 and spell power by 2 for 30 min.   Does not stack with other similar effects.",1,0,0,4,0,0,0,0
Mage,Arcane,Ability,"Arcane Missiles",5143,"Launches Arcane Missiles at the enemy, causing 17 Arcane damage every 1 sec for 3 sec.",1,0,0,0,0,0,0,0
Mage,Arcane,Ability,"Arcane Orb",955032,"Launches an Arcane Orb forward from your position, traveling up to 35 yards, dealing 336 Arcane damage every 0.5 sec to enemies it passes through and increasing their Arcane damage taken from you by 10%.     Subsequent hits on the same target deals 50% less damage.",40,0,0,40,38,0,0,0
Mage,Arcane,Ability,"Arcane Power",12042,"When activated, your spells and abilities deal 20% more magic damage while costing 20% more mana to cast.  This effect lasts 15 sec.   Does not stack with other similar effects.  This ability can be used while in Cat, Bear, Moonkin or Tree of Life Shapeshifts.",30,0,0,40,28,0,9,21
Mage,Arcane,Ability,"Arcane Ward",92171,"Absorbs 165 Arcane damage. Lasts 30 sec.  This ability is usable while shapeshifted.",14,0,0,12,12,0,0,0
Mage,Arcane,Ability,"Blink",1953,"Teleports the caster 20 yards forward, unless something is in the way.  Also frees the caster from stuns and bonds.",16,0,0,32,14,0,0,0
Mage,Arcane,Ability,"Brilliance Aura",91234,"Restores 2% missing mana every 1 second to all party members within 35 yards for 15 sec.",16,0,0,24,14,0,0,0
Mage,Arcane,Ability,"Conjuration Mastery",93537,"You gain Conjuration Mastery when learning any Conjuration Spell.     This Mastery automatically unlocks additional Conjuration Spells when you reach their Class Point requirements at no additional ability essence cost.    Conjure Food Conjures food that restores health when eaten.    Conjure Water Conjures water that restores mana when drank.    Ritual of Refreshment Begind a ritual to create a table of refreshments for you and your allies, providing mana and health when consumed.    Conjure Refreshment Conjures refreshments that provides mana and health when consumed.",4,0,0,4,0,0,0,0
Mage,Arcane,Ability,"Conjure Food",587,"Conjures 10 muffins, providing the mage and her allies with something to eat.  Conjured items disappear if logged out for more than 15 minutes.",4,0,0,4,2,0,0,0
Mage,Arcane,Ability,"Conjure Mana Gem",759,"Conjures a mana agate that can be used to instantly restore 314 to 337 mana. 3 charges.",28,0,0,24,26,0,0,0
Mage,Arcane,Ability,"Conjure Refreshment",42951,"Conjures 20 Mana Berries providing the mage and her allies with something to eat.  Conjured items disappear if logged out for more than 15 minutes.",40,0,0,11,48,0,0,0
Mage,Arcane,Ability,"Conjure Water",5504,"Conjures 10 bottles of water, providing the mage and her allies with something to drink.  Conjured items disappear if logged out for more than 15 minutes.",4,0,0,4,2,0,0,0
Mage,Arcane,Ability,"Counterspell",2139,"Counters the enemy's spell cast, preventing any spell from that school of magic from being cast for 8 sec. Generates a high amount of threat.     This ability shares a cooldown with other interrupts.",16,0,0,23,14,0,0,0
Mage,Arcane,Ability,"Dampen Magic",604,"Dampens magic used against the targeted party member, decreasing magic damage taken by 5% and healing spells by 5%.  Lasts 10 min.  This ability is usable while shapeshifted.",12,0,0,10,10,0,0,0
Mage,Arcane,Ability,"Dispel Curse",475,"Removes 1 Curse from a friendly target.",10,0,0,8,8,0,0,0
Mage,Arcane,Ability,"Evocation",12051,"While channeling this spell, you gain 60% of your total mana over 8 sec.",20,0,0,17,18,0,0,0
Mage,Arcane,Ability,"Focus Magic",54646,"Increases the target's chance to critically hit with spells by 3%.      When the target critically hits the caster's chance to critically hit with spells is increased by 3% for 10 sec.     Cannot be cast on self.",16,0,0,20,14,0,6,15
Mage,Arcane,Ability,"Invisibility",66,"Fades the caster to invisibility over 3 sec, reducing threat each second. While invisible, you can only see other invisible targets and those who can see invisible. Lasts 20 sec.",30,0,0,40,38,0,0,0
Mage,Arcane,Ability,"Invocation",986067,"Channel potent energies, reducing damage taken by 35% and periodically discharging projectiles of raw mana that deal high-threat Magic damage to nearby enemies. Lasts 4 seconds.    When the channel ends, 30% of the damage taken during Invocation is restored as mana over 10 sec.    While channeling you are immune to Stun effects.",14,0,0,12,12,0,0,0
Mage,Arcane,Ability,"Mage Armor Mastery",92155,"You gain Mage Armor Mastery when learning any Mage Armor Spell.    This Mastery automatically unlocks additional Mage Armor Spells when you reach their Class Point requirements at no additional ability essence cost.    Frost Armor Increases armor and causes enemies who attack you to become slowed, slowingh their attack and movement speed.    Mage Armor Increases magic resistance and allows you to regenerate more mana while casting, reducing the duration harmful magic on you.    Molten Armor Cause fire damage to enemies who attack you and increase critical strike rating by some of your Spirit. Additionally reduces your chance to be critically hit.",1,0,0,0,0,0,0,0
Mage,Arcane,Ability,"Mage Armor",6117,"Increases your resistance to all magic by 5 and allows 50% of your mana regeneration to continue while casting. Lasts until cancelled.    Only one type of Mage Armor spell can be active at any time.",14,0,0,12,12,0,0,0
Mage,Arcane,Ability,"Magic Attunement Mastery",6007,"You gain Magic Attunement Mastery when learning any Magic Attunement Spell.     This Mastery automatically unlocks additional Magic Attunement Spells when you reach their Class Point requirements at no additional ability essence cost.    Dampen Magic Reduces magic damage taken and healing received.   Amplify Magic Increases magic damage taken and healing received.",12,0,0,10,0,0,0,0
Mage,Arcane,Ability,"Mana Shield",1463,"Absorbs 120 damage, draining mana instead. Drains 1.5 mana per damage absorbed. Lasts 1 min.",20,0,0,29,18,0,0,0
Mage,Arcane,Ability,"Mana-forged Barrier",701463,"Your threat generated is significantly increased.    Teaches you Channeled Mana.      Channeled Mana 2 Mana Taunts the target to attack you, but has no effect if the target is already attacking you.    This spell is learned when you have a Tank Stance and cannot be unlearned.",10,0,0,14,8,0,0,0
Mage,Arcane,Ability,"Mass Invisibility",760052,"You and your allies within 40 yards instantly become invisible for 5 sec. The effect is cancelled if you perform any actions. While invisible, you can only see other invisible targets and those who can see invisible. Removes invulnerabilities when used.",40,0,0,40,48,0,0,0
Mage,Arcane,Ability,"Mirror Image",55342,"Creates 3 copies of the caster nearby, which cast spells and attack the mage's enemies.  Lasts 30 sec.",40,0,0,40,48,0,0,0
Mage,Arcane,Ability,"Polymorph",118,"Transforms the enemy into a sheep, forcing it to wander around for up to 20 sec. While wandering, the sheep cannot attack or cast spells but will regenerate very quickly.      Any damage will transform the target back into its normal form.     Only one target can be polymorphed at a time. Only works on Beasts, Humanoids and Critters.    8 second duration on players",8,0,0,9,6,0,0,0
Mage,Arcane,Ability,"Portal Mastery",818045,"Gives the ability to learn Portal and Teleport spells.  You can learn the various Teleports and Portals in many towns and cities!",20,0,0,17,42,0,0,0
Mage,Arcane,Ability,"Presence of Mind",12043,"When activated, your next damaging spell within 10 sec with a casting time less than 10 sec becomes instant.",22,0,0,32,20,0,6,12
Mage,Arcane,Ability,"Ritual of Refreshment",43601,"Begins a ritual to create a refreshment table. Raid members can click to receive Conjured Mana Berries.     Requires the caster and 2 others to complete. Participants must right-click the portal and remain still.    Lasts 3 min or 50 charges.",40,0,0,11,48,0,0,0
Mage,Arcane,Ability,"Slow Fall",130,"Slows friendly party or raid target's falling speed for 30 sec.  This ability is usable while shapeshifted.",12,0,0,3,10,0,0,0
Mage,Arcane,Ability,"Slow",31589,"Reduces target's movement speed by 60%, increases the time between ranged attacks by 60% and increases casting time by 30%.  Lasts 15 sec(10 versus players) Slow can only affect one target at a time.   Does not stack with other similar effects.",36,0,0,40,34,0,12,27
Mage,Arcane,Ability,"Spellsteal",30449,"Steals a beneficial magic effect from the target.  This effect lasts a maximum of 2 min.",40,0,0,40,48,0,0,0
Mage,Arcane,Ability,"Ward Mastery",92170,"You gain Ward Mastery when learning any Ward Spell.     This Mastery automatically unlocks additional Ward Spells when you reach their Class Point requirements at no additional ability essence cost.   Arcane Ward Absorbs Arcane damage.    Fire Ward Absorbs Fire damage.    Frost Ward Absorbs Frost damage.    Nature Ward Absorbs Nature damage.    Shadow Ward Absorbs Shadow damage.",14,0,0,12,0,0,0,0
Mage,Arcane,Talent,"Arcane Concentration",11213,"Gives you a 15% chance of entering a Clearcasting state after using a magic damaging spell or ability.    The Clearcasting state reduces the mana, energy or rage cost of your next spell by 100%.",12,0,0,0,0,0,0,0
Mage,Arcane,Talent,"Arcane Empowerment",31579,"Increases the damage of all party and raid members by 3%.   Does not stack with other similar effects.    Increases the spell damage scaling of your Arcane Missiles by 30%.    Increases the spell damage scaling of your Arcane Blast by 15%.",30,0,0,0,0,0,9,21
Mage,Arcane,Talent,"Arcane Flows",44378,"Reduces the cooldown of your Presence of Mind, Arcane Power, Arcane Orb, Alter Time and Invisibility spells by 30%.    Reduces the cooldown of Evocation by 30 seconds.",34,0,0,40,0,0,9,24
Mage,Arcane,Talent,"Arcane Focus",26806,"Increases your Spell penetration by 0, scaling with your level.    Reduces the mana cost of your Arcane spells and abilities by 3%.",10,0,0,0,0,0,0,0
Mage,Arcane,Talent,"Arcane Fortitude",28574,"Increases your armor by an amount equal to 150% of your Intellect.     This effect is doubled while Mana-forged Barrier is active.   Capstone Bonus: Your armor contribution from items is increased by 30% while Mana-Forged Barrier is active.",12,0,0,0,0,0,0,0
Mage,Arcane,Talent,"Arcane Instability",15058,"Increases your spell damage done by 3%.     Increases your critical strike chance by 3%.",24,0,0,32,0,0,6,15
Mage,Arcane,Talent,"Arcane Meditation",18462,"Increases your haste by 3%.    Allows 25% of your mana regeneration to continue while casting.",18,0,0,0,0,0,3,9
Mage,Arcane,Talent,"Arcane Mind",11232,"Increases your total Intellect by 10% and your spell critical chance by 3%.     The duration of Alter Time is increased by 2 sec.  Capstone Bonus: Reduces the global cooldown of Alter Time by 100%.",22,0,0,0,0,0,6,12
Mage,Arcane,Talent,"Arcane Potency",31571,"Increases the critical strike chance of your next damaging spell by 30% after gaining Presence of Mind or Clearcasting from Arcane Concentration. This effect will be consumed by any spell cast, even spells which cannot critically strike.",24,0,0,32,0,0,6,15
Mage,Arcane,Talent,"Arcane Shielding",11252,"Increases the resistances granted by Mage Armor by 50%.    Decreases the mana lost per point of damage taken when Mana Shield is active by 33%.    Capstone Bonus: While in Mana-forged Barrier, when fully consuming Mana Shield brings you below 20% mana restores 5% of your maximum mana every second for 5 sec.",18,0,0,0,0,0,3,9
Mage,Arcane,Talent,"Arcane Stability",11237,"Increases your hit chance by 2%.    Reduces spell pushback suffered from damaging attacks by 70%.     Reduces the mana cost of your Arcane Mage spells by 6%.",10,0,0,0,0,0,0,0
Mage,Arcane,Talent,"Arcane Subtlety",11210,"Reduces the chance your helpful Mage spells and damage over time effects will be dispelled by 30%.    Reduces the threat caused by your Arcane spells by 40%.",10,0,0,0,0,0,0,0
Mage,Arcane,Talent,"Armory of the Archmage",101458,"Resistances granted by Magic Absorption are now increased by 100%.",10,0,0,30,0,0,0,0
Mage,Arcane,Talent,"Empowered Mana Shield",102224,"Increases the shielding amount of Mana Shield by 100%.    Reduces the chance you'll be critically hit by melee and spells by 6%.    Capstone Bonus: The shielding amount of Mana Shield is further increased by 100% of your Defense Rating.",22,0,0,0,0,0,6,12
Mage,Arcane,Talent,"Improved Blink",31569,"Reduces the mana cost of Blink by 50% and for 4 sec after casting your chance to be hit by all attacks and spells is reduced by 30%.",22,0,0,0,0,0,6,12
Mage,Arcane,Talent,"Improved Counterspell",11255,"Your Counterspell also silences the target for 4 sec.",18,0,0,0,0,0,3,9
Mage,Arcane,Talent,"Incanter's Absorption",44394,"When your Mana Shield, Frost Ward, Fire Ward, Arcane Ward, Ice Barrier, or Arcane Barrier absorbs damage your spell damage is increased by 15% of the amount absorbed for 10 sec.    This effect is doubled while in Mana-Forged Barrier.",30,0,0,0,0,0,9,21
Mage,Arcane,Talent,"Magic Absorption",29441,"Increases all resistances by 0.5 per level.    All spells that damage you have a 10% chance to restore 2% of your total mana. 6 second cooldown.",12,0,0,0,0,0,0,0
Mage,Arcane,Talent,"Medivh's Reach",12219,"Increases the range of your damaging spells with a channeling or cast time by 6 yards.     Does not stack with similar effects.",16,0,0,0,0,0,3,6
Mage,Arcane,Talent,"Mind Mastery",31584,"Increases spell damage by 9% of your Intellect.     Reduces the mana cost of all spells by 6%.     Increases the duration of Brilliance Aura by 6 seconds.",40,0,0,0,0,0,12,30
Mage,Arcane,Talent,"Missile Barrage",44404,"Using Arcane direct damage spells and abilities has a 40% chance, Fire and Frost direct damage has a 20% chance, and Align has a 40% chance to empower your next Arcane Missiles, reducing its channel and fire time by 2 seconds and removing its mana cost.    Arcane Missiles cannot trigger this effect.",36,0,0,0,0,0,12,27
Mage,Arcane,Talent,"Netherwind Presence",44400,"Increases spell haste by 9%.",40,0,0,0,0,0,12,30
Mage,Arcane,Talent,"Power Surge",828574,"Your direct magic damage has a 100% chance to grant you a Power Surge, reducing all damage taken by 2% and empowering the absorption amount of your next Mana Shield by 20% for 6 seconds, stacking up to 3 times.",12,0,0,0,0,0,0,0
Mage,Arcane,Talent,"Prismatic Cloak",31574,"Reduces all damage taken by 6%.     Reduces the fade time of your Invisibility spell by 3 sec.",24,0,0,0,0,0,6,15
Mage,Arcane,Talent,"Spell Impact",11242,"Increases the damage of your Arcane Explosion, Arcane Blast, Arcane Barrage, Arcane Orb, Blast Wave, Fire Blast, Scorch, Pyroblast, Ice Lance and Cone of Cold spells by 6%.",16,0,0,0,0,0,3,6
