Class,Tab,Type,Name,ID,Description,RequiredLevel,RequiredClassAEInvestment,RequiredTabAEInvestment,RequiredClassPoints,RequiredAEInvestment,RequiredClassTEInvestment,RequiredTabTEInvestment,RequiredTEInvestment
General,General1,Ability,"Cinder Rupture",907020,"Finishing move that causes Firestrike damage over time. Lasts longer per combo point:     1 point  : 40 Firestrike damage over 8 sec     2 points: 61 Firestrike damage over 10 sec     3 points: 87 Firestrike damage over 12 sec     4 points: 117 Firestrike damage over 14 sec     5 points: 153 Firestrike damage over 16 sec    This uses Rupture modifiers.",20,0,0,0,0,0,0,0
General,General1,Ability,"Cinder Strike",903024,"An instant fire-infused strike that causes 3 Firestrike damage in addition to 65% of your normal weapon damage (55% if a two-handed weapon is equipped). Awards 1 combo point.    This uses Sinister Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Circle of Fire",280390,"This spell belongs to Pyromancer    Creates a circle of fire at the target location for 10 sec, dealing 18 Fire damage and incapacitating all enemies inside for 6 sec.    Entering the circle also damages and disorients enemies.",10,0,0,0,0,0,0,0
General,General1,Ability,"Circle of Life",271484,"Create an empowered Halo, forming a potent ring of Holy energy around you that rapidly expands, healing 10 party and raid members within 30 yards for 141 to 163. Heals with greater effect the closer the target is.     This uses Halo modifiers.",36,0,0,0,0,0,0,0
General,General1,Ability,"Circle of Valor",280905,"This spell belongs to Sun Cleric    Place a 10 yd holy circle at target location for 15 sec. Allies that stand inside of it will divert 30% of all damage taken to the caster, and will be healed for 52 every 1.50 sec.    Damage which reduces the caster below 10% maximum health will break the effect.",30,0,0,0,0,0,0,0
General,General1,Ability,"Clasp of Infinity",280385,"This spell belongs to Chronomancer    Conjure a magical binding upon an enemy that bounces to nearby enemies, rooting them in place for 4 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Cleric's Light",285309,"Emits sanctified light in all directions, healing 5 allies within 30 yards for 27.  Does not heal self.",36,0,0,0,0,0,0,0
General,General1,Ability,"Cold Sever",913261,"A vicious strike that deals 65% weapon damage as Froststrike plus 36 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.  This uses Mortal Strike modifiers. Does not stack with other similar effects.",30,0,0,26,28,0,0,0
General,General1,Ability,"Compound Shot",275320,"Finishing move that reduces healing done to that target by 40% for 6 seconds and deals ranged weapon damage:     1 point  : 115% weapon damage plus 31     2 points: 155% weapon damage plus 35     3 points: 195% weapon damage plus 39     4 points: 235% weapon damage plus 43     5 points: 275% weapon damage plus 47    This ability can be recast within 6 seconds to fire a Combo Shot.      Combo Shot 60 Energy Combo Shot harnesses the damage dealt by your Compound Shot to pierce through enemies causing them to bleed over 15 seconds.  This uses Aimed Shot modifiers.",20,0,0,0,0,0,0,0
General,General1,Ability,"Conduit",278408,"Consume your Lightning Shield to create a charged zone around you, dealing 20 Nature damage every 1 sec. Lasts 2 sec plus one second for every Lightning Shield charge consumed.    This uses Lightning Shield modifiers. Usable in Bear Form. This does not trigger any other effects.",10,0,0,0,0,0,0,0
General,General1,Ability,"Consecrated Weapon",200809,"Imbue your weapon with holy, increasing Holy Spell power by 11 and your attack power by 19 Each auto attack and melee ability causes 5.3 to 16.4 additional Holy damage, based on the speed of the weapon. Slower weapons cause more Holy damage per swing. This effect lasts for 1 hour.",15,0,0,0,0,0,0,0
General,General1,Ability,"Controlled Blast",283714,"A wave of flame radiates outward from the caster, damaging all enemies caught within the blast for 177 to 214 Fire damage and dazing them for 10 sec.    This uses Blast Wave modifiers.",30,0,0,0,0,0,0,0
General,General1,Ability,"Corrupt Mind",289473,"This spell belongs to Cultist    Corrupt the mind of an enemy and spread madness, fearing them in place for 40 sec (8 sec vs players), bouncing to up to 2 nearby enemies and applying Mind Rot to them.    Damage dealt may end this effect.   Mind Rot Increases the chance for spells to hit this target by 3%. If dispelled, the caster gains 30% spell critical strike chance for 5 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Cremation",278067,"Consumes Fireball, Pyroblast, Living Bomb, or Searing Brand, dealing seven times the total remaining periodic damage and an additional 35 to 37 Fire damage over 10 seconds.    Can only consume the spells specified above.",10,0,0,0,0,0,0,0
General,General1,Ability,"Crippling Shot",289325,"This spell belongs to Ranger    Fire a crippling shot at an enemy slowing movement speed by 50% and knocking them off their mounts, making them unable to mount again for 5 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Crusade Against all Evil",278410,"Force the ground to shatter in holy energy in a line in front of you, dealing 2 Holy damage every 1 sec for 4 sec.    Applies Sunder Armor to all targets hit.      Sunder Armor Sunders the target's armor, reducing it by 4%. Stacks up to 5 times and lasts for 30 sec. Does not stack with other similar effects.",20,0,0,0,0,0,0,0
General,General1,Ability,"Crusader's Hammer",286212,"Slams the ground with a holy hammer, stunning all enemies within 20 yards for 4 sec.  Uses Hammer of Justice modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Crushing Dissonance",280105,"This spell belongs to Cultist    Unleash a wave of maddening resonance, interrupting the current spell cast of all enemies around you and preventing any spell in that school from being cast for 2 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Curse of the Swamp Witch",285641,"Deals 117 Plague damage every 2 sec and slows the target's movement speed by 35% for 10 sec.  This uses Curse of Exhaustion modifiers.",36,0,0,0,0,0,0,0
General,General1,Ability,"Cursed Effigy",280915,"This spell belongs to Witch Doctor    Drop a Cursed Effigy near you for 15 sec.    Enemies within 15 yds are unable to critically strike.",25,0,0,0,0,0,0,0
General,General1,Ability,"Daring Escape",289263,"This spell belongs to Witch Hunter    Jump backwards, causing all ranged attacks to miss you for 2 sec.",25,0,0,0,0,0,0,0
General,General1,Ability,"Dark Domination",285158,"Increases the damage of your Demon Pet by 30% and Wild Imps by 15% and causes them to regenerate 100 mana and 100 health every 2 seconds for 15 sec.    This uses Fel Domination modifiers.",30,0,0,0,0,0,0,0
General,General1,Ability,"Dark Iron Land Mine",282942,"Places a Dark Iron Land Mine on the ground. The next hostile creature to pass near the mine causes it to explode. Mines are unstable and only last 30 sec.       Detonation Deals 59 to 66 Fire damage to nearby enemies, and knocks them up.",34,0,0,0,0,0,0,0
General,General1,Ability,"Dark Tonic",289270,"This spell belongs to Witch Hunter    Drink a dark tonic, healing you for 124, scaling with your Stamina, and increasing your maximum health by 15% for 15 sec.    Shares a cooldown with other Tonics.",20,0,0,0,0,0,0,0
General,General1,Ability,"Dark Transfusion",274210,"Requires  Path of Healing  Restores 10 energy and awards 1 combo point if an enemy is within 30 yards.    Causes an explosion of holy light, dealing 47 Holy damage to enemies within 10 yards and healing up to 6 allies within 30 yards for 68.    Max 3 charges. 10 second recharge timer.    This uses Holy Nova modifiers.",14,0,0,0,0,0,0,0
General,General1,Ability,"Dawn Counter",911820,"A strike that becomes active after parrying an opponent's attack. This attack deals 32 Holystrike damage and immobilizes the target for 5 sec.  This uses Counterattack modifiers. Dawn Counter cannot be blocked, dodged, or parried.",22,0,0,6,20,0,0,0
General,General1,Ability,"Dawn Mangle",939120,"Mangle the target, inflicting Holystrike damage and causing the target to take 30% additional damage from bleeds for 1 min.   Does not stack with other similar effects.  This ability can be used in Cat Form or Dire Bear Form. This uses Mangle modifiers.",36,0,0,0,0,0,0,0
General,General1,Ability,"Dawn Rake",904160,"Rake the target for 7 Holystrike damage and an additional 65 Holystrike damage over 9 sec. Awards 1 combo point.    This uses Rake modifiers.",18,0,0,0,0,0,0,0
General,General1,Ability,"Dawn Revenge",910860,"Instantly counterattack an enemy for 58 to 70 Holystrike damage. Righteous Vengeance is only usable after the warrior blocks, dodges or parries an attack.  This uses Revenge modifiers.",12,0,0,3,10,0,0,0
General,General1,Ability,"Dawn Rupture",907000,"Finishing move that causes Holystrike damage over time. Lasts longer per combo point:     1 point  : 40 Holystrike damage over 8 sec     2 points: 61 Holystrike damage over 10 sec     3 points: 87 Holystrike damage over 12 sec     4 points: 117 Holystrike damage over 14 sec     5 points: 153 Holystrike damage over 16 sec    This uses Rupture modifiers.",20,0,0,0,0,0,0,0
General,General1,Ability,"Dawn Sever",913288,"A vicious strike that deals 65% weapon damage as Holystrike plus 36 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.  This uses Mortal Strike modifiers. Does not stack with other similar effects.",30,0,0,26,28,0,0,0
General,General1,Ability,"Dawn Smash",907420,"Blasts nearby enemies dealing 10 Holystrike damage and increasing the time between their attacks by 10% for 10 sec. This ability causes additional threat.    This uses Thunder Clap modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Dawn Spike",913330,"An instant strike that deals 65% weapon damage as Holystrike and applies Hemorrhage, increasing Physical damage taken by up to 9. Lasts 10 charges or 15 sec. Awards 1 combo point.  Deals 114% weapon damage as Holystrike if a dagger is equipped and 55% if a two-hander is equipped.  This uses Hemorrhage modifiers.",22,0,0,22,20,0,0,0
General,General1,Ability,"Dawn Spree",913462,"Step through the shadows from enemy to enemy within 10 yards, attacking an enemy for 85% weapon damage as Holystrike every 0.5 sec with both weapons until 5 assaults are made. Can hit the same target multiple times. Cannot hit invisible or stealthed targets.  This uses Killing Spree modifiers.",40,0,0,40,38,0,0,0
General,General1,Ability,"Dawn Strike",907894,"An instant holy-infused strike that causes 3 Holystrike damage in addition to 65% of your normal weapon damage (55% if a two-handed weapon is equipped). Awards 1 combo point.    This uses Sinister Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Dawnchaser",907660,"Instantly strike the enemy, causing 65% weapon damage as Holystrike damage. Only usable after the target dodges. Dawnchaser cannot be blocked, dodged, or parried.    This uses Overpower modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Dawnfang Bite",913502,"Finishing move that deals Holy damage per combo point and converts each extra point of energy (up to a maximum of 30 extra energy) into 0.7 additional damage:      1 point  : 13-16 damage      2 points: 21-24 damage      3 points: 30-33 damage      4 points: 38-41 damage      5 points: 47-50 damage    This uses Ferocious Bite modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Dawning Riposte",910500,"A strike that becomes active after parrying an opponent's attack. This attack deals 100% weapon damage as Holystrike and slows their melee attack speed by 20% for 30 sec. Awards 1 combo point.  This uses Riposte modifiers.",16,0,0,4,14,0,0,0
General,General1,Ability,"Dawnpierce",913390,"Pierce the target, causing 100% weapon damage as Holystrike plus 7 to the target. Must be behind the target. Requires a dagger in the main hand. Awards 1 combo point.  This uses Backstab modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Dawnreaver",903158,"An instant holy strike that causes 50% weapon damage as Holystrike damage.    This uses Crusader Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Dawnripper",904040,"Finishing move that causes Holystrike damage over time.  Damage increases per combo point:     1 point  : 16 Holystrike damage over 12 sec     2 points: 26 Holystrike damage over 12 sec     3 points: 36 Holystrike damage over 12 sec     4 points: 46 Holystrike damage over 12 sec     5 points: 56 Holystrike damage over 12 sec    This uses Rip modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Dawnsinger Shot",910740,"You attempt to finish the wounded target off, firing a ranged attack dealing 150% weapon damage plus 48 Holystrike damage. Dawnsinger Shot can only be used on enemies that have 20% or less health.  This uses Kill Shot modifiers.",32,0,0,9,30,0,0,0
General,General1,Ability,"Dawnthirst",910380,"Instantly attack the target causing 4 Holystrike damage. Each bleed applied by you increases the damage of Dawnthirst by 8%, up to a maximum of 40%. In addition, the next 3 successful melee attacks will restore 1% of max health. This effect lasts 8 sec.  This uses Bloodthirst modifiers.",30,0,0,8,28,0,0,0
General,General1,Ability,"Death Mark",283169,"Instantly awards 5 combo points that are lost if not used or increased after 20 sec.",20,0,0,0,0,0,0,0
General,General1,Ability,"Death Tap",288800,"Sacrifice 10% of your maximum health to convert an available Frost, Unholy, or Blood rune into a Death Rune for 15 seconds.",20,0,0,0,0,0,0,0
General,General1,Ability,"Death's Advance",288817,"Increases movement speed by 35% and grants immunity to root and snare effects for 8 seconds.",30,0,0,0,0,0,0,0
General,General1,Ability,"Death's Due",280360,"This spell belongs to Necromancer    Force a target to accept the reality of death, removing any invulnerability or immunity effects from them and cursing them for 5 sec.    If the target's health is below 20% at the end of the duration, they take 802 Shadowfrost damage.",10,0,0,0,0,0,0,0
General,General1,Ability,"Deathball",289170,"This spell belongs to Tinker    Launch 3 Deathballs in a line, increasing in speed the further they travel.    They explode when they come into contact with an enemy, dealing 487 Fire damage to nearby enemies, increased based on distance traveled.",40,0,0,0,0,0,0,0
General,General1,Ability,"Deconstruct",283344,"Sunders the target's armor, dealing 65% Arcanestrike weapon damage (52% if a two-handed weapon is equipped) plus 4. Grants you Deconstruction for 1 second per stack of Sunder Armor on your target.    This uses Devastate modifiers.    Deconstruction Increases your spell power by 1.",10,0,0,0,0,0,0,0
General,General1,Ability,"Defiance",280010,"This spell belongs to Barbarian    Attempt to defy death, reducing all damage taken by 10% to 40% based on your current missing health for 10 sec.",28,0,0,0,0,0,0,0
General,General1,Ability,"Demonic Mind",283942,"While active, your spell critical strike chance is increased by 5%, but your healing done is reduced by 10%. Dealing direct spell damage now has a chance to reduce the target's healing received by 10%, stacking up to 3 times and lasting for 8 sec.  Cannot be used with bar-changing abilities like Stances or Forms.  Does not stack with other similar effects.",10,0,0,0,0,0,0,0
General,General1,Ability,"Destabilize Time",281110,"This spell belongs to Chronomancer    Reduces enemy casting speed by 10% for 20 sec, increasing by 10% every time they cast.    Gaining stacks does not extend the duration of the spell.",25,0,0,0,0,0,0,0
General,General1,Ability,"Desynchronization",280795,"This spell belongs to Chronomancer    Shift an enemy out of sync with the present, causing their grip to fail, disarming their melee and ranged weapons for 6 sec.    Upon removal, they are resynced, preventing them from regenerating their health for 6 sec.",29,0,0,0,0,0,0,0
General,General1,Ability,"Devil's Ignition",274357,"Deals 87 Fire damage to the target. Awards 2 combo points, and lowers the cooldown of Cat-a-Clysm by 3 sec.    This uses Incinerate modifiers.",18,0,0,0,0,0,0,0
General,General1,Ability,"Devour Mind",285133,"Afflicts a target with a disease that deals 61 Shadow damage every 2 sec and heals you for 15% of the damage done for 5 seconds.    Continuing to channel increases Devour Mind's duration by 2 every 0.50 sec.    This uses Devouring Plague modifiers.",20,0,0,0,0,0,0,0
General,General1,Ability,"Dimensional Divergence",281120,"This spell belongs to Chronomancer    Swap places with a target player.    If they're an enemy, you steal 80% of their movement speed for 3 sec.",20,0,0,0,0,0,0,0
General,General1,Ability,"Disease Cloud",284643,"A cloud of disease surrounds the bearer, dealing 19 Plague damage to enemies within 3 yards every 2 seconds for 12 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Disembowel",273872,"Finishing move that disembowels your target, causing damage over time. While bleeding, the target takes extra damage from your Mutilate.     1 point  : 27 damage over 6 sec     2 points: 40 damage over 6 sec     3 points: 54 damage over 6 sec     4 points: 68 damage over 6 sec     5 points: 83 damage over 6 sec    This uses Eviscerate modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Divine Barrage",275465,"Launches several missiles at the enemy target, causing 226 Divine damage.     This uses Arcane Barrage modifiers.",40,0,0,0,0,0,0,0
General,General1,Ability,"Divine Blast",275433,"Blasts the target with energy, dealing 140 Divine damage.     Casting this increases all Arcane damage by 15% and its mana cost by 150%. Stacks up to 4 and lasts 6 sec, removed if you cast another Arcane ability that deals damage.     This uses Arcane Blast modifiers.",18,0,0,0,0,0,0,0
General,General1,Ability,"Divine Charge",280260,"This spell belongs to Templar    You and your party members leap upon a divine steed, increasing their movement speed by 100% and causing them to trample nearby enemies for 66 Holy damage every 0.50 sec for 6 sec.    While active, casting does not dismount you or your allies. Can only be used outdoors.",10,0,0,0,0,0,0,0
General,General1,Ability,"Divine Dash",284937,"Requires  Path of Healing  Dash towards a party or raid member at high speed, granting Divine Renewal to allies in your path.    This uses Intervene modifiers.      Divine Renewal Restore 142 health every 2 sec for 6 sec.",40,0,0,0,0,0,0,0
General,General1,Ability,"Divine Infusion",286266,"Causes a friendly target to grow with divine power, reducing their damage taken by 40% and granting them 60% resistance to enemy dispels for 8 sec. Knocks up players and reduces the movement speed of nearby enemies by 40% for 2 sec.    This uses Pain Suppression modifiers.",50,0,0,0,0,0,0,0
General,General1,Ability,"Divine Missiles",275434,"Launches Divine Missiles at the enemy, causing 21 Divine damage every 1 sec for 3 sec.    This uses Arcane Missiles modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Divine Steed",291021,"Leap atop your Charger for 3 sec, increasing movement speed by 70%. Usable while indoors and in combat.    Divine Steed is removed upon shapeshifting.",20,0,0,0,0,0,0,0
General,General1,Ability,"Downpour",285269,"Releases a burst of healing water, healing 5 allies in the area for 93 Nature healing.",20,0,0,0,0,0,0,0
General,General1,Ability,"Draconic Aspect",280600,"This spell belongs to Pyromancer    Assume a draconic aspect for 30 sec, changing your appearance and increasing spell power by 30% of your Intellect.",20,0,0,0,0,0,0,0
General,General1,Ability,"Dragon Charge",271897,"Run at 100% increased speed until you impact an enemy or for 2 sec. The impact unleashes a cone of fire in front of you dealing 9 Fire damage and slowing enemies by 60% for 3 sec.    Deals 300% more damage when impacting an enemy permanently immune to slows.    This uses Intercept modifiers.",30,0,0,0,0,0,0,0
General,General1,Ability,"Dragon Leap",280545,"This spell belongs to Pyromancer    Leap to a target location and come crashing down, dealing 29 Fire damage to up to 10 nearby enemies.",10,0,0,0,0,0,0,0
General,General1,Ability,"Dragon Roar",271895,"Roar explosively, dealing 161 armor-piercing physical damage to nearby enemies and reducing their movement speed by 60% for 2 sec.    This ability is usable while shapeshifted.",30,0,0,0,0,0,0,0
General,General1,Ability,"Dragonhawk Bite",904520,"Attack the enemy for 11 Holystrike damage.    This uses Mongoose Bite modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Drakhacrisp",277775,"Take flight, continuously breathing fire on everything underneath you for 69 Fire damage.    This uses Dragon's Breath modifiers.",50,0,0,0,0,0,0,0
General,General1,Ability,"Duality of Sin",278555,"Accumulate power in order to transcend into an Angel of Light or an Angel of Death.    Dealing direct Holy damage or periodic Shadow damage with spells has a chance to accumulate the respective power. Upon reaching 42 stacks of either power, the matching Angel form becomes usable.    After using a specific Angel form, you become sated for 2 min.    Angel of Light Devote to the powers of the Divine, your direct Smite and Holy Fire hits now unleash a blast of Holy energy dealing additional 100% damage to targets in line in front of you.    Angel of Death Succumb to the powers of Darkness, your periodic Shadow damage conjures a bolt of Dark Vengeance dealing additional 80% damage.",60,0,0,0,0,0,0,0
General,General1,Ability,"Dusk Mangle",939060,"Mangle the target, inflicting Shadowstrike damage and causing the target to take 30% additional damage from bleeds for 1 min.   Does not stack with other similar effects.  This ability can be used in Cat Form or Dire Bear Form. This uses Mangle modifiers.",36,0,0,0,0,0,0,0
General,General1,Ability,"Dusk Maul",904380,"A strong attack that increases melee damage by 18 as Shadowstrike damage and causes a high amount of threat. Effects which increase bleed effects also increase Maul damage.    This uses Maul modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Dusk Rake",904140,"Rake the target for 7 Shadowstrike damage and an additional 65 Shadowstrike damage over 9 sec. Awards 1 combo point.    This uses Rake modifiers.",18,0,0,0,0,0,0,0
General,General1,Ability,"Dusk Revenge",910840,"Instantly counterattack an enemy for 58 to 70 Shadowstrike damage. Dark Vengeance is only usable after the warrior blocks, dodges or parries an attack.  This uses Revenge modifiers.",12,0,0,3,10,0,0,0
General,General1,Ability,"Dusk Spike",913324,"An instant strike that deals 65% weapon damage as Shadowstrike and applies Hemorrhage, increasing Physical damage taken by up to 9. Lasts 10 charges or 15 sec. Awards 1 combo point.  Deals 114% weapon damage as Shadowstrike if a dagger is equipped and 55% if a two-hander is equipped.  This uses Hemorrhage modifiers.",22,0,0,22,20,0,0,0
General,General1,Ability,"Duskfang Bite",913491,"Finishing move that deals Shadow damage per combo point and converts each extra point of energy (up to a maximum of 30 extra energy) into 0.7 additional damage:      1 point  : 13-16 damage      2 points: 21-24 damage      3 points: 30-33 damage      4 points: 38-41 damage      5 points: 47-50 damage    This uses Ferocious Bite modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Duskreaver",903166,"An instant shadow strike that causes 50% weapon damage as Shadowstrike damage.    This uses Crusader Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Duskripper",904020,"Finishing move that causes Shadowstrike damage over time.  Damage increases per combo point:     1 point  : 16 Shadowstrike damage over 12 sec     2 points: 26 Shadowstrike damage over 12 sec     3 points: 36 Shadowstrike damage over 12 sec     4 points: 46 Shadowstrike damage over 12 sec     5 points: 56 Shadowstrike damage over 12 sec    This uses Rip modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Duskshred",904260,"Shred the target, causing 145% weapon damage plus 15 as Shadowstrike damage to the target. Must be behind the target. Awards 1 combo point. Effects which increase bleed damage also increase Duskshred damage.    This uses Shred modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Duskthirst",910360,"Instantly attack the target causing 4 Shadowstrike damage. Each bleed applied by you increases the damage of Duskthirst by 8%, up to a maximum of 40%. In addition, the next 3 successful melee attacks will restore 1% of max health. This effect lasts 8 sec.  This uses Bloodthirst modifiers.",30,0,0,8,28,0,0,0
General,General1,Ability,"Earth's Embrace",281150,"This spell belongs to Primalist    Encapsulate your body in amber, becoming immune to all Physical attacks and spells for 8 sec, and healing you for 300 every 2 sec, but making you unable to move or act.  Usable while stunned, feared, or polymorphed.",25,0,0,0,0,0,0,0
General,General1,Ability,"Earthborer Acid",284803,"Sprays targets in front of you with acid, dealing 48 Nature damage and dealing an additional 7 Nature damage every 3 seconds. Reduces armor by 5% for 12 sec.    This ability is usable while shapeshifted.    Does not stack with other similar effects.",10,0,0,0,0,0,0,0
General,General1,Ability,"Ebbing Tides Totem",285234,"Requires  Path of Healing Summon an Ebbing Tides Totem with 5 health that increases the healing nearby allies receive from you by 15% every 3 sec. Stacks up to 3 times and lasts for 6 sec.  This ability can be cast while shapeshifted.",20,0,0,0,0,0,0,0
General,General1,Ability,"Eclipse Blast",278045,"Causes 139 to 167 Spellstorm damage to the target.    Deals 5.0% increased damage for each Nature periodic effect during Eclipse (Solar) or Arcane periodic effect during Eclipse (Lunar).    Uses Wrath modifiers.",20,0,0,0,0,0,0,0
General,General1,Ability,"Eclipse Strike",274514,"An instant strike that causes 3 Spellstorm damage in addition to 65% of your normal weapon damage (44% if a Two-Handed weapon is equipped). Awards 1 combo point.    This uses Sinister Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Eldritch Weapon",270033,"Imbues your main-hand weapon with Eldritch Power increasing all threat generated by 30% and causing your melee abilities to trigger a wave of high-threat Arcane damage that restores 2% of your missing mana.    Eldritch Weapon can only trigger this way once every 5 sec and does not stack with other temporary weapon enhancements.",10,0,0,0,0,0,0,0
General,General1,Ability,"Eldritch Wrath",270034,"Release an Eldritch surge, dealing 120 Arcane damage to nearby enemies and reducing their attack power by 2. Does not stack with other similar effects.    This uses Holy Wrath modifiers. Attack power reduction increases with player level.",26,0,0,0,0,0,0,0
General,General1,Ability,"Elemental Immolate",274734,"Finishing move that scorches the target, dealing Elemental damage and additional Elemental damage over 15 sec. Deals increased damage per combo point.     1 point  : 9 damage and 18 over time     2 points: 11 damage and 21 over time     3 points: 12 damage and 24 over time     4 points: 14 damage and 27 over time     5 points: 15 damage and 31 over time    This uses Immolate modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Elune's Presence",280015,"This spell belongs to Starcaller    Gain the blessing of a goddess, granting all party or raid members within 40 yds 20% temporary maximum health for 10 sec.",30,0,0,0,0,0,0,0
General,General1,Ability,"Ember Touch",289415,"This spell belongs to Pyromancer    Warm an ally with everliving flames, healing them for 95, increased by scales with Spirit.",10,0,0,0,0,0,0,0
General,General1,Ability,"Emerald Visage",285951,"Summons a visage of an emerald drake unleashes a poisonous breath on enemies, dealing 10 Nature damage and an additional 5 Nature damage every second for 5 seconds.    This ability is usable while shapeshifted.",10,0,0,0,0,0,0,0
General,General1,Ability,"Endbringer",280685,"This spell belongs to Reaper    For 15 sec, increase all damage you deal against targets bellow 35% health by 30%.",25,0,0,0,0,0,0,0
General,General1,Ability,"Energy Bolt",274732,"Casts a bolt of energy at the target for 12 to 14 Nature damage. Awards 1 combo point.    This uses Lightning Bolt modifiers.",10,0,0,0,0,0,0,0
General,General1,Ability,"Entomb",280060,"This spell belongs to Necromancer    Bury an enemy alive with necrotic energy, banishing them, preventing all actions and making them immune to damage for 4 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Entropic Singularity",280790,"This spell belongs to Cultist    Create a void zone for 5 sec at target location that slows enemies' movement speed while inside.    The slow increases in intensity based on how close to the middle of the zone the enemy is.",29,0,0,0,0,0,0,0
General,General1,Ability,"Entropy",277900,"Causes 285 Shadow damage, increases your spell haste and critical strike chance with Shadow spells by 10% for 10 sec. Only usable on enemies that have less than 35% health.",42,0,0,0,0,0,0,0
General,General1,Ability,"Envenomed Weapons",280040,"This spell belongs to Venomancer    Envenoms the weapons of all nearby allies for 30 sec, giving them a 5% chance to launch a jet of poison at their target whenever they deal damage, dealing 4 Nature damage.",30,0,0,0,0,0,0,0
General,General1,Ability,"Ethereal Form",282257,"Physical damage taken is reduced by 5%, threat generation is reduced by 10%, but magic damage taken is increased by 10%.",10,0,0,0,0,0,0,0
General,General1,Ability,"Exorcist's Slash",285566,"Strike the target, dealing 125% Holy weapon damage.    This uses Exorcism modifiers.",30,0,0,0,0,0,0,0
General,General1,Ability,"Explosive Charges",274473,"While active, this toggled ability causes your Lava Lash to plant an Explosive Charge on your target that detonates after 3 sec, dealing -111 Fire damage to the target and nearby enemies.    This uses Explosive Shot modifiers.",60,0,0,0,0,0,0,0
General,General1,Ability,"Extraction",280720,"This spell belongs to Venomancer    Increase all stats by 15% for 15 sec.",25,0,0,0,0,0,0,0
General,General1,Ability,"Faerie Blink",282949,"Teleports the caster 10 yards forward, unless something is in the way and unleashes a Faerie Volley. This does not free the caster from crowd control effects.    This uses Blink modifiers.    Faerie Volley Sends a barrage of faerie missiles at 5 nearby targets, dealing 96 to 128 Arcane damage and reducing the cooldown of Faerie Blink by 2 seconds per target hit.",20,0,0,0,0,0,0,0
General,General1,Ability,"Falcon's Call",280160,"This spell belongs to Ranger    Call down war falcons upon a targeted area, slowing enemies within the area by 60% for 5 sec.    A Falcon is summoned for each enemy affected for 12 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Fel Cleave",276066,"A sweeping attack that deals 70% weapon damage as Shadowflame to your target and up to 4 nearby enemies.    This uses Cleave modifiers.",20,0,0,0,0,0,0,0
General,General1,Ability,"Fel Infused Weapon",276076,"Infuses your weapon with Fel Flames, each auto attack and melee ability causes 5 Shadowflame damage.     Deals 15% more damage while a Single Two-Handed weapon is equipped.",10,0,0,0,0,0,0,0
General,General1,Ability,"Felblade",276067,"Deals 65% weapon damage plus 4 as Shadowflame damage.    Casting Chaos Bolt and Fel Cleave resets the cooldown of Felblade.    Felblade uses Bloodthirst modifiers.",40,0,0,0,0,0,0,0
General,General1,Ability,"Feral Frenzy",290241,"Unleash a furious frenzy, clawing nearby enemies 5 times over 1.5 sec for 100% weapon damage and applying a bleed. Stacks up to 5 times. Lasts 10 sec.",10,0,0,0,0,0,0,0
General,General1,Ability,"Field Surgery",281951,"Heals all allies within 8 yards for 18 every second for 5 sec.    Field Surgery scales from Holy or Nature Healing, whichever is higher.",10,0,0,0,0,0,0,0
General,General1,Ability,"Fire Slash",907200,"A strong attack that increases melee damage by 11 as Firestrike damage and causes a high amount of threat.    This uses Heroic Strike modifiers.",1,0,0,0,0,0,0,0
General,General1,Ability,"Fire Storm",281840,"Calls down a fiery rain to burn enemies in the area of effect for 272 Fire damage over 12 sec.    Scales with Rain of Fire modifiers.",20,0,0,0,0,0,0,0
